model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 Focus,2014," £7,999",Manual,"29,839",15,£30,56.5,Petrol,998,/ad/25454558
 Focus,2009," £1,695",Manual,"139,600",n/a,£145,48.7,Petrol,1.6,/ad/25356276
 Focus,2019," £18,650",Automatic,,Diesel,1.5,"2,219",,,/ad/25462192
 Focus,2019," £14,610",Manual,,Petrol,1,"11,427",,,/ad/25462193
 Focus,2019," £14,460",Manual,,Petrol,1,"14,021",,,/ad/25462194
 Focus,2019," £14,660",Manual,,Petrol,1,"10,874",,,/ad/25462195
 Focus,2019," £14,510",Manual,,Petrol,1,"13,931",,,/ad/25462196
 Focus,2019," £20,165",Manual,,Petrol,1.5,"6,928",,,/ad/25462197
 Focus,2019," £15,935",Manual,,Petrol,1,"11,291",,,/ad/25462199
 Focus,2019," £18,650",Manual,,Petrol,1,451,,,/ad/25462213
 Focus,2019," £20,275",Manual,,Petrol,1.5,"1,073",,,/ad/25462215
 Focus,2019," £20,435",Manual,,Petrol,1.5,"3,003",,,/ad/25462216
 Focus,2016," £10,250",Manual,"29,705",14,£20,60.1,Petrol,1,/ad/25475089
 Focus,2015," £7,500",Manual,,Petrol,1,"53,130",,,/ad/25475100
 Focus,2019," £16,000",Automatic,,Petrol,1,"5,367",,,/ad/25475127
 Focus,2016," £10,000",Manual,,Petrol,1,"19,785",,,/ad/25412110
 Focus,2017," £11,000",Manual,,Petrol,1,"23,500",,,/ad/25457753
 Focus,2019," £18,785",Manual,,Diesel,1.5,"12,395",,,/ad/25462178
 Focus,2019," £18,580",Manual,,Diesel,1.5,"4,984",,,/ad/25462179
 Focus,2016," £8,999",Manual,"28,883",n/a,£0,67.3,Diesel,1499,/ad/25469990
 Focus,2009," £2,995",Manual,"109,000",16,£145,53.3,Diesel,1753,/ad/25021359
 Focus,2015," £5,995",Manual,"91,000",15,£20,67.3,Diesel,1.56,/ad/25377793
 Focus,2017," £7,495",Manual,"78,000",n/a,£0,74.3,Diesel,1.499,/ad/25377794
 Focus,2016," £9,595",Manual,"40,000",n/a,£0,74.3,Diesel,1.499,/ad/25377795
 Focus,2009," £3,495",Manual,"75,000",10,£200,42.2,Petrol,1.596,/ad/25099054
 Focus,2007," £6,995",Manual,"68,000",34,£325,26.3,Petrol,2.521,/ad/25099037
 Focus,2016," £7,950",Manual,"47,000",14,£20,60.1,Petrol,0.999,/ad/25155029
 Focus,2008," £3,000",Manual,"91,000",n/a,£160,51.4,Petrol,1000,/ad/25146941
 Focus,2019," £15,885",Manual,,Petrol,1,"12,062",,,/ad/25444932
 Focus,2019," £16,040",Manual,,Diesel,1.5,"11,834",,,/ad/25444933
 Focus,2019," £29,395",Manual,,Petrol,2.3,"2,804",,,/ad/25444943
 Focus,2019," £28,580",Manual,,Petrol,2.3,"1,494",,,/ad/25444962
 Focus,2019," £19,575",Automatic,,Diesel,1.5,"8,879",,,/ad/25462180
 Focus,2019," £17,580",Manual,,Petrol,1,"12,592",,,/ad/25462181
 Focus,2019," £17,500",Manual,,Diesel,1.5,"9,651",,,/ad/25462182
 Focus,2019," £19,665",Manual,,Diesel,2,"8,864",,,/ad/25462183
 Focus,2019," £16,440",Automatic,,Petrol,1,"16,199",,,/ad/25462184
 Focus,2019," £21,660",Automatic,,Diesel,2,"3,212",,,/ad/25462185
 Focus,2019," £19,000",Automatic,,Diesel,2,"8,201",,,/ad/25462186
 Focus,2012," £6,800",Manual,"46,849",16,£20,67.3,Diesel,1600,/ad/25129625
 Focus,2017," £12,000",Automatic,"20,000",n/a,£125,51.4,Petrol,1000,/ad/25415704
 Focus,2013," £6,250",Manual,"44,000",14,£30,56.5,Petrol,998,/ad/25359249
 Focus,2013," £6,480",Manual,"49,000",16,£20,67.3,Diesel,1.6,/ad/25484335
 Focus,2017," £10,999",Manual,"37,000",n/a,£145,60.1,Petrol,999,/ad/25356044
 Focus,2008," £1,290",Manual,"137,000",15,£150,54.3,Diesel,1753,/ad/25484256
 Focus,2019," £16,395",Manual,,Diesel,1.5,"11,594",,,/ad/25444906
 Focus,2019," £16,655",Manual,,Petrol,1.5,"12,119",,,/ad/25444907
 Focus,2019," £15,335",Manual,,Petrol,1,"13,762",,,/ad/25444909
 Focus,2019," £15,235",Manual,,Petrol,1,"12,811",,,/ad/25444910
 Focus,2019," £18,960",Manual,,Petrol,1,824,,,/ad/25444966
 Focus,2019," £19,560",Automatic,,Diesel,1.5,201,,,/ad/25444970
 Focus,2017," £12,000",Automatic,,Petrol,1,"15,238",,,/ad/25123361
 Focus,2017," £13,000",Manual,,Petrol,1,"12,456",,,/ad/25450158
 Focus,2018," £11,000",Manual,,Petrol,1,"48,961",,,/ad/25457745
 Focus,2019," £16,920",Manual,,Petrol,1.5,"13,516",,,/ad/25457747
 Focus,2019," £16,350",Manual,,Petrol,1,"14,410",,,/ad/25444893
 Focus,2019," £18,330",Manual,,Diesel,1.5,"10,503",,,/ad/25444894
 Focus,2019," £15,885",Manual,,Petrol,1,"12,624",,,/ad/25444895
 Focus,2016," £15,900",Manual,"19,488",26,£20,67.3,Diesel,1997,/ad/25129077
 Focus,2017," £10,999",Manual,"32,133",n/a,£145,74.3,Diesel,1499,/ad/25129102
 Focus,2015," £13,000",Manual,"46,007",26,£20,67.3,Diesel,1997,/ad/25074027
 Focus,2019," £17,495",Manual,"5,225",n/a,£145,60.1,Petrol,999,/ad/25027024
 Focus,2019," £15,995",Manual,"11,900",n/a,£145,60.1,Petrol,999,/ad/25047250
 Focus,2017," £11,995",Manual,"23,516",14,£145,60.1,Petrol,999,/ad/25430563
 Focus,2019," £15,335",Manual,,Petrol,1,"13,797",,,/ad/25444911
 Focus,2019," £15,435",Manual,,Petrol,1,"11,645",,,/ad/25444912
 Focus,2019," £14,510",Manual,,Petrol,1,"13,545",,,/ad/25444914
 Focus,2019," £19,175",Automatic,,Diesel,1.5,"10,370",,,/ad/25444916
 Focus,2019," £20,320",Automatic,,Petrol,1.5,"4,483",,,/ad/25444917
 Focus,2019," £16,035",Manual,,Petrol,1,"9,943",,,/ad/25444918
 Focus,2019," £16,635",Automatic,,Petrol,1,"9,675",,,/ad/25444896
 Focus,2019," £16,700",Manual,,Petrol,1,"7,590",,,/ad/25444898
 Focus,2019," £16,840",Manual,,Petrol,1,"7,358",,,/ad/25444901
 Focus,2019," £16,400",Manual,,Petrol,1,"13,816",,,/ad/25444902
 Focus,2019," £17,150",Automatic,,Petrol,1,"10,472",,,/ad/25444903
 Focus,2019," £18,030",Manual,,Petrol,1,"14,608",,,/ad/25444904
 Focus,2019," £17,300",Automatic,,Petrol,1,"7,426",,,/ad/25444905
 Focus,2019," £20,570",Automatic,,Petrol,1.5,"6,797",,,/ad/25444875
 Focus,2019," £21,080",Automatic,,Diesel,2,"8,418",,,/ad/25444876
 Focus,2019," £21,680",Automatic,,Diesel,2,"4,677",,,/ad/25444877
 Focus,2019," £15,540",Manual,,Diesel,1.5,"8,188",,,/ad/25444919
 Focus,2019," £15,335",Manual,,Petrol,1,"10,589",,,/ad/25444921
 Focus,2019," £15,940",Manual,,Diesel,1.5,"13,789",,,/ad/25444924
 Focus,2019," £16,040",Manual,,Petrol,1,"13,737",,,/ad/25444925
 Focus,2019," £17,300",Manual,,Petrol,1,"5,002",,,/ad/25444878
 Focus,2019," £17,440",Manual,,Diesel,1.5,"7,937",,,/ad/25444880
 Focus,2019," £17,500",Automatic,,Petrol,1,"12,877",,,/ad/25444882
 Focus,2019," £19,375",Manual,,Diesel,1.5,"7,021",,,/ad/25444886
 Focus,2019," £18,225",Manual,,Petrol,1,"3,230",,,/ad/25444888
 Focus,2019," £16,400",Manual,,Petrol,1,"13,240",,,/ad/25444890
 Focus,2019," £20,660",Automatic,,Diesel,2,"13,733",,,/ad/25444892
 Focus,2017," £18,500",Manual,,Petrol,2,"10,960",,,/ad/25149761
 Focus,2019," £18,000",Manual,"9,500",n/a,£145,46.3,Petrol,1.5,/ad/25408271
 Focus,2015," £8,000",Manual,,Diesel,1.5,"65,000",,,/ad/25412140
 Focus,2018," £13,500",Manual,,Petrol,1,"11,382",,,/ad/25130205
 Focus,2019," £16,400",Manual,,Petrol,1,"13,706",,,/ad/25444926
 Focus,2019," £15,940",Manual,,Diesel,1.5,"13,752",,,/ad/25444927
 Focus,2019," £16,090",Manual,,Diesel,1.5,"10,805",,,/ad/25444928
 Focus,2019," £16,950",Manual,,Petrol,1,"11,883",,,/ad/25444929
 Focus,2019," £14,090",Manual,,Petrol,1,"11,536",,,/ad/25444930
 Focus,2019," £16,450",Manual,,Petrol,1,"12,677",,,/ad/25444931
 Focus,2013," £5,395",Manual,"88,000",16,£20,67.3,Diesel,Unknown,/ad/24919393
 Focus,2017," £11,250",Manual,"41,495",n/a,£145,74.3,Diesel,1.5,/ad/25415846
 Focus,2017," £10,750",Manual,,Diesel,1.5,"25,519",,,/ad/25439315
 Focus,2017," £11,000",Manual,,Petrol,1,"17,339",,,/ad/25444864
 Focus,2019," £21,570",Automatic,,Diesel,2,"8,566",,,/ad/25444870
 Focus,2019," £17,145",Manual,,Diesel,1.5,"6,447",,,/ad/25444871
 Focus,2019," £21,570",Automatic,,Diesel,2,"6,348",,,/ad/25444874
 Focus,2017," £10,811",Manual,"23,881",14,£20,60.1,Petrol,999,/ad/25479041
 Focus,2015," £6,995",Automatic,"80,208",13,£160,44.8,Petrol,1.6,/ad/25082265
 Focus,2017," £9,675",Manual,"33,173",11,£20,61.4,Petrol,1,/ad/25465458
 Focus,2013," £7,495",Manual,"51,000",15,£20,67.3,Diesel,1.6,/ad/25095884
 Focus,2012," £6,995",Manual,"36,000",11,£145,47.9,Petrol,1.6,/ad/24918213
 Focus,2011," £3,995",Manual,"112,000",11,£145,47.9,Petrol,1596,/ad/25130470
 Focus,2019," £22,510",Automatic,,Diesel,2,"5,662",,,/ad/25104076
 Focus,2019," £22,150",Automatic,,Diesel,2,"3,024",,,/ad/25135848
 Focus,2019," £22,660",Automatic,,Diesel,2,"2,992",,,/ad/25135855
 Focus,2019," £18,860",Manual,,Diesel,2,"7,111",,,/ad/25135882
 Focus,2009," £2,695",Manual,"104,000",21,£205,47.9,Diesel,1997,/ad/25456675
 Focus,2013," £6,750",Manual,"33,000",14,n/a,n/a,Petrol,999,/ad/24361958
 Focus,2017," £8,990",Manual,"19,000",n/a,£20,61.4,Petrol,999,/ad/25058282
 Focus,2020," £18,500",Manual,100,n/a,£145,60.1,Petrol,1,/ad/25401457
 Focus,2017," £10,720",Manual,"15,845",n/a,£150,60.1,Petrol,1000,/ad/25479042
 Focus,2016," £9,552",Manual,"32,963",n/a,£0,74.3,Diesel,1500,/ad/25479044
 Focus,2011," £5,750",Manual,"35,000",14,£140,47.1,Petrol,1596,/ad/21799568
 Focus,2012," £5,795",Manual,"79,094",11,£145,47.9,Petrol,1.6,/ad/25057173
 Focus,2005," £2,295",Manual,"87,530",17,£235,39.8,Petrol,2,/ad/25021572
 Focus,2010," £3,795",Manual,"89,520",n/a,£200,42.2,Petrol,1.6,/ad/25126688
 Focus,2003," £1,695",Manual,"89,630",11,£200,40.9,Petrol,1.6,/ad/25021574
 Focus,2008," £2,895",Manual,"91,000",10,£195,42.1,Petrol,1.6,/ad/21054485
 Focus,2007," £2,695",Manual,"61,000",n/a,£200,40.4,Petrol,1.6,/ad/25390266
 Focus,2014," £5,500",Manual,"75,170",14,£30,56.5,Petrol,999,/ad/25458130
 Focus,2014," £6,289",Manual,"63,527",11,£20,58.9,Petrol,998,/ad/25116198
 Focus,2019," £20,993",Manual,"1,813",n/a,£145,49.6,Petrol,1000,/ad/24886941
 Focus,2019," £19,337",Automatic,675,n/a,£145,42.8,Petrol,999,/ad/25061408
 Focus,2017," £9,950",Manual,"36,590",11,£20,61.4,Petrol,999,/ad/25098634
 Focus,2015," £8,895",Automatic,"38,000",14,£165,44.8,Petrol,1600,/ad/25454630
 Focus,2016," £13,651",Automatic,"8,598",n/a,£150,46.3,Petrol,1500,/ad/25479040
 Focus,2015," £7,500",Manual,,Petrol,1,"53,130",,,/ad/25474741
 Focus,2017," £18,500",Manual,,Petrol,2,"10,960",,,/ad/25149323
 Focus,2015," £8,000",Manual,,Diesel,1.5,"65,000",,,/ad/25411855
 Focus,2019," £22,000",Automatic,,Diesel,2,"4,855",,,/ad/25086845
 Focus,2013," £6,500",Manual,,Petrol,1,"57,029",,,/ad/25483743
 Focus,2012," £6,495",Automatic,"79,000",14,£155,44.1,Petrol,1596,/ad/22503742
 Focus,2012," £5,495",Manual,"73,000",15,£20,67.3,Diesel,1.6,/ad/25107989
 Focus,2008," £3,495",Manual,"73,000",10,£200,42.2,Petrol,1.6,/ad/25120738
 Focus,2009," £3,995",Manual,"93,000",13,£200,42.8,Petrol,1.6,/ad/25415869
 Focus,2010," £3,495",Manual,"100,000",15,£30,62.8,Diesel,1.6,/ad/25404773
 Focus,2007," £2,995",Manual,"63,000",15,£240,39.8,Petrol,1.8,/ad/25450575
 Focus,2007," £1,995",Manual,"76,530",10,n/a,n/a,Petrol,1596,/ad/25437798
 Focus,2017," £9,750",Manual,"29,266",n/a,£145,60.1,Petrol,1,/ad/25355392
 Focus,2009," £21,500",Manual,"44,482",38,£330,30.1,Petrol,2.5,/ad/25450376
 Focus,2008," £1,695",Manual,"92,013",15,£145,54.3,Diesel,1.8,/ad/25370468
 Focus,2016," £10,250",Manual,,Petrol,1,"29,705",,,/ad/25474753
 Focus,2019," £16,000",Automatic,,Petrol,1,"5,367",,,/ad/25474803
 Focus,2019," £22,000",Automatic,,Diesel,2,"4,855",,,/ad/25086547
 Focus,2020," £18,500",Manual,,Petrol,1,100,,,/ad/25401262
 Focus,2016," £10,000",Manual,,Petrol,1,"19,785",,,/ad/25411841
 Focus,2013," £6,500",Manual,,Petrol,1,"57,029",,,/ad/25483438
 Focus,2018," £12,990",Manual,"20,000",n/a,£145,58.9,Petrol,999,/ad/25114730
 Focus,2008," £2,695",Manual,"91,000",14,n/a,n/a,Diesel,1560,/ad/25067712
 Focus,2017," £11,250",Manual,,Diesel,1.5,"41,495",,,/ad/25419330
 Focus,2018," £13,500",Manual,,Petrol,1,"11,382",,,/ad/25129871
 Focus,2017," £10,750",Manual,,Diesel,1.5,"25,519",,,/ad/25438929
 Focus,2017," £11,000",Manual,,Petrol,1,"17,339",,,/ad/25444541
 Focus,2017," £12,000",Automatic,,Petrol,1,"15,238",,,/ad/25123031
 Focus,2017," £13,000",Manual,,Petrol,1,"12,456",,,/ad/25450016
 Focus,2018," £11,000",Manual,,Petrol,1,"48,961",,,/ad/25457551
 Focus,2017," £11,000",Manual,,Petrol,1,"23,500",,,/ad/25457563
 Focus,2014," £7,495",Automatic,"41,000",9,£160,44.8,Petrol,1.6,/ad/25070912
 Focus,2003, £495,Manual,"177,644",13,£200,41.5,Petrol,1.6,/ad/25110564
 Focus,2016," £10,000",Manual,"30,208",n/a,£20,60.1,Petrol,1,/ad/25377246
 Focus,2016," £8,450",Manual,"56,022",n/a,£0,74.3,Diesel,1.5,/ad/25475553
 Focus,2016," £8,750",Manual,"58,665",n/a,£0,74.3,Diesel,1.5,/ad/25475554
 Focus,2017," £8,900",Manual,"46,134",n/a,£145,60.1,Petrol,1,/ad/25434199
 Focus,2016," £14,400",Manual,"27,505",24,£20,67.3,Diesel,2,/ad/25427291
 Focus,2018," £13,450",Automatic,"15,267",22,£145,64.2,Diesel,2,/ad/25434202
 Focus,2012," £4,995",Manual,"81,000",11,£145,47.9,Petrol,1.6,/ad/25045830
 Focus,2013," £12,495",Manual,"37,000",36,£230,39.2,Petrol,2,/ad/22345751
 Focus,2019," £18,000",Automatic,"5,000",n/a,£150,39.8,Petrol,1500,/ad/25454526
 Focus,2010," £5,295",Manual,"64,572",n/a,£265,37.7,Petrol,1000,/ad/25483237
 Focus,2019," £20,435",Manual,,Petrol,1.5,"3,003",,,/ad/25462034
 Focus,2009," £3,895",Manual,"90,000",16,£145,54.2,Diesel,1753,/ad/25392768
 Focus,2019," £29,635",Manual,,Petrol,2.3,"1,577",,,/ad/25135902
 Focus,2019," £29,850",Manual,,Petrol,2.3,534,,,/ad/25135908
 Focus,2017," £10,295",Manual,"19,000",11,£20,61.4,Petrol,1,/ad/25064047
 Focus,2016," £10,995",Manual,"11,000",n/a,£20,60.1,Petrol,1,/ad/24951587
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
 Focus,2018," £14,500",Automatic,,Petrol,1,"22,587",,,/ad/25387175
 Focus,2019," £19,500",Manual,,Diesel,1.5,"3,000",,,/ad/25387276
 Focus,2019," £14,450",Automatic,,Petrol,1,"20,850",,,/ad/25387282
 Focus,2017," £14,000",Automatic,,Petrol,1,"9,137",,,/ad/25135380
 Focus,2017," £11,750",Manual,,Diesel,1.5,"32,746",,,/ad/25116392
 Focus,2016," £16,000",Manual,,Petrol,2,"19,834",,,/ad/25103123
 Focus,2017," £10,750",Manual,"25,519",n/a,£145,74.3,Diesel,1.5,/ad/25438854
 Focus,2015," £7,500",Manual,,Petrol,1,"53,130",,,/ad/25474676
 Focus,2016," £10,250",Manual,,Petrol,1,"29,705",,,/ad/25474681
 Focus,2019," £16,000",Automatic,,Petrol,1,"5,367",,,/ad/25474706
 Focus,2019," £22,000",Automatic,,Diesel,2,"4,855",,,/ad/25086458
 Focus,2020," £18,500",Manual,,Petrol,1,100,,,/ad/25401216
 Focus,2016," £10,000",Manual,,Petrol,1,"19,785",,,/ad/25411770
 Focus,2015," £9,500",Manual,"32,245",14,£20,60.1,Petrol,1,/ad/25483419
 Focus,2013," £6,500",Manual,"57,029",14,£30,56.5,Petrol,1,/ad/25483420
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
 Focus,2019," £14,460",Manual,,Petrol,1,"14,021",,,/ad/25462014
 Focus,2019," £20,165",Manual,,Petrol,1.5,"6,928",,,/ad/25462015
 Focus,2019," £15,935",Manual,,Petrol,1,"11,291",,,/ad/25462017
 Focus,2019," £16,500",Manual,,Petrol,1,"10,045",,,/ad/25149772
 Focus,2019," £16,400",Manual,,Petrol,1,"12,627",,,/ad/25149774
 Focus,2019," £18,745",Manual,,Diesel,2,"7,855",,,/ad/25149780
 Focus,2019," £16,350",Manual,,Petrol,1,"13,891",,,/ad/25149783
 Focus,2019," £17,310",Automatic,,Petrol,1,"13,376",,,/ad/25149793
 Focus,2019," £17,610",Automatic,,Petrol,1,"7,886",,,/ad/25149794
 Focus,2019," £16,605",Manual,,Diesel,1.5,"13,774",,,/ad/25149797
 Focus,2019," £15,845",Manual,,Petrol,1,"9,929",,,/ad/25149804
 Focus,2019," £21,420",Automatic,,Diesel,2,"3,655",,,/ad/25444472
 Focus,2019," £20,300",Automatic,,Diesel,1.5,"7,555",,,/ad/25444473
 Focus,2019," £28,805",Manual,,Petrol,2.3,974,,,/ad/25444486
 Focus,2019," £29,395",Manual,,Petrol,2.3,"2,804",,,/ad/25444487
 Focus,2017," £13,000",Manual,,Petrol,1,"12,456",,,/ad/25449981
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
 Focus,2019," £28,580",Manual,,Petrol,2.3,"1,725",,,/ad/25462026
 Focus,2019," £19,330",Automatic,,Diesel,1.5,825,,,/ad/25462027
 Focus,2019," £28,730",Manual,,Petrol,2.3,"6,108",,,/ad/25462028
 Focus,2019," £18,650",Manual,,Petrol,1,451,,,/ad/25462030
 Focus,2019," £20,275",Manual,,Petrol,1.5,"1,073",,,/ad/25462031
 Focus,2019," £18,695",Manual,,Petrol,1.5,"2,712",,,/ad/25462032
 Focus,2019," £20,905",Automatic,,Diesel,1.5,"1,904",,,/ad/25462033
 Focus,2019," £28,930",Manual,,Petrol,2.3,"2,950",,,/ad/25444496
 Focus,2019," £28,755",Manual,,Petrol,2.3,"3,796",,,/ad/25444504
 Focus,2019," £28,580",Manual,,Petrol,2.3,"1,494",,,/ad/25444512
 Focus,2019," £18,960",Manual,,Petrol,1,824,,,/ad/25444518
 Focus,2019," £19,560",Automatic,,Diesel,1.5,201,,,/ad/25444519
 Focus,2017," £11,000",Manual,"17,339",14,£145,60.1,Petrol,1,/ad/25444520
 Focus,2017," £12,000",Automatic,,Petrol,1,"15,238",,,/ad/25122953
 Focus,2018," £11,000",Manual,,Petrol,1,"48,961",,,/ad/25457490
 Focus,2017," £11,000",Manual,,Petrol,1,"23,500",,,/ad/25457503
 Focus,2019," £18,785",Manual,,Diesel,1.5,"12,395",,,/ad/25461994
 Focus,2019," £18,580",Manual,,Diesel,1.5,"4,984",,,/ad/25461995
 Focus,2019," £18,990",Automatic,,Diesel,2,"6,393",,,/ad/25461997
 Focus,2019," £19,340",Automatic,,Diesel,1.5,"12,198",,,/ad/25461998
 Focus,2019," £19,575",Automatic,,Diesel,1.5,"8,879",,,/ad/25461999
 Focus,2019," £19,315",Automatic,,Diesel,2,"4,698",,,/ad/25462000
 Focus,2019," £15,335",Manual,,Petrol,1,"13,797",,,/ad/25444459
 Focus,2019," £15,435",Manual,,Petrol,1,"11,645",,,/ad/25444460
 Focus,2019," £14,510",Manual,,Petrol,1,"13,545",,,/ad/25444462
 Focus,2017," £18,500",Manual,"10,960",n/a,£145  ,41.5,Petrol,2,/ad/25147076
 Focus,2017," £11,250",Manual,,Diesel,1.5,"41,495",,,/ad/25419292
 Focus,2018," £13,500",Manual,,Petrol,1,"11,382",,,/ad/25129787
 Focus,2015," £8,000",Manual,"65,000",n/a,£0,74.3,Diesel,1.5,/ad/25411824
 Focus,2019," £17,580",Manual,,Petrol,1,"12,592",,,/ad/25462001
 Focus,2019," £17,500",Manual,,Diesel,1.5,"9,651",,,/ad/25462003
 Focus,2019," £19,665",Manual,,Diesel,2,"8,864",,,/ad/25462004
 Focus,2019," £16,635",Automatic,,Petrol,1,"9,675",,,/ad/25444445
 Focus,2019," £16,700",Manual,,Petrol,1,"7,590",,,/ad/25444447
 Focus,2019," £20,950",Automatic,,Diesel,2,"6,428",,,/ad/25444463
 Focus,2019," £19,175",Automatic,,Diesel,1.5,"10,370",,,/ad/25444464
 Focus,2019," £20,320",Automatic,,Petrol,1.5,"4,483",,,/ad/25444465
 Focus,2019," £19,390",Automatic,,Diesel,1.5,"9,439",,,/ad/25444466
 Focus,2019," £15,335",Manual,,Petrol,1,"10,589",,,/ad/25444468
 Focus,2019," £16,425",Manual,,Petrol,1,"15,272",,,/ad/25444469
 Focus,2019," £21,570",Automatic,,Diesel,2,"8,566",,,/ad/25444420
 Focus,2019," £21,680",Automatic,,Diesel,2,"7,846",,,/ad/25444421
 Focus,2019," £17,145",Manual,,Diesel,1.5,"6,447",,,/ad/25444422
 Focus,2019," £21,570",Automatic,,Diesel,2,"6,348",,,/ad/25444425
 Focus,2019," £20,570",Automatic,,Petrol,1.5,"6,797",,,/ad/25444426
 Focus,2019," £21,080",Automatic,,Diesel,2,"8,418",,,/ad/25444427
 Focus,2018," £15,495",Manual,"14,298",n/a,£145,58.9,Petrol,999,/ad/24805433
 Focus,2018," £15,395",Manual,"18,500",n/a,£145,60.1,Petrol,999,/ad/24805435
 Focus,2012," £7,795",Manual,"22,789",14,£30,55.4,Petrol,998,/ad/25431222
 Focus,2019," £21,680",Automatic,,Diesel,2,"4,677",,,/ad/25444428
 Focus,2019," £20,480",Manual,,Petrol,1.5,"4,711",,,/ad/25444429
 Focus,2019," £17,300",Manual,,Petrol,1,"5,002",,,/ad/25444430
 Focus,2019," £21,660",Automatic,,Diesel,2,"3,212",,,/ad/25462005
 Focus,2019," £19,000",Automatic,,Diesel,2,"8,201",,,/ad/25462006
 Focus,2019," £16,040",Manual,,Petrol,1,"13,471",,,/ad/25462007
 Focus,2019," £16,040",Manual,,Diesel,1.5,"11,535",,,/ad/25462010
 Focus,2019," £18,650",Automatic,,Diesel,1.5,"2,219",,,/ad/25462011
 Focus,2019," £19,015",Manual,,Diesel,1.5,"10,230",,,/ad/25462012
 Focus,2019," £14,610",Manual,,Petrol,1,"11,427",,,/ad/25462013
 Focus,2019," £16,300",Manual,,Diesel,1.5,"12,168",,,/ad/25149817
 Focus,2019," £20,285",Automatic,,Diesel,1.5,"7,529",,,/ad/25149821
 Focus,2019," £28,655",Manual,,Petrol,2.3,"2,532",,,/ad/25149869
 Focus,2018," £14,500",Automatic,,Petrol,1,"22,587",,,/ad/25387794
 Focus,2019," £16,400",Manual,,Petrol,1,"13,816",,,/ad/25444450
 Focus,2019," £17,150",Automatic,,Petrol,1,"10,472",,,/ad/25444451
 Focus,2019," £18,030",Manual,,Petrol,1,"14,608",,,/ad/25444452
 Focus,2019," £17,300",Automatic,,Petrol,1,"7,426",,,/ad/25444453
 Focus,2019," £16,395",Manual,,Diesel,1.5,"11,594",,,/ad/25444454
 Focus,2019," £16,655",Manual,,Petrol,1.5,"12,119",,,/ad/25444455
 Focus,2019," £15,335",Manual,,Petrol,1,"13,762",,,/ad/25444457
 Focus,2019," £15,235",Manual,,Petrol,1,"12,811",,,/ad/25444458
 Focus,2019," £15,940",Manual,,Diesel,1.5,"13,789",,,/ad/25444471
 Focus,2018," £12,295",Manual,"16,136",14,£145,60.1,Petrol,999,/ad/25439340
 Focus,2018," £12,295",Manual,"15,893",14,£145,60.1,Petrol,999,/ad/25054197
 Focus,2017," £12,695",Manual,"3,937",n/a,£20,60.1,Petrol,999,/ad/25479097
 Focus,2011," £3,495",Manual,"102,000",15,£30,62.8,Diesel,1.6,/ad/25388591
 Focus,2019," £22,150",Automatic,,Diesel,2,"3,024",,,/ad/25135250
 Focus,2019," £22,660",Automatic,,Diesel,2,"2,992",,,/ad/25135259
 Focus,2019," £18,860",Manual,,Diesel,2,"7,111",,,/ad/25135283
 Focus,2019," £17,440",Manual,,Diesel,1.5,"7,937",,,/ad/25444432
 Focus,2019," £19,375",Manual,,Diesel,1.5,"7,021",,,/ad/25444437
 Focus,2019," £18,225",Manual,,Petrol,1,"3,230",,,/ad/25444438
 Focus,2019," £20,660",Automatic,,Diesel,2,"13,733",,,/ad/25444441
 Focus,2019," £16,350",Manual,,Petrol,1,"14,410",,,/ad/25444442
 Focus,2019," £18,330",Manual,,Diesel,1.5,"10,503",,,/ad/25444443
 Focus,2019," £15,885",Manual,,Petrol,1,"12,624",,,/ad/25444444
 Focus,2019," £29,850",Manual,,Petrol,2.3,534,,,/ad/25135314
 Focus,2019," £16,500",Manual,,Petrol,1,"10,045",,,/ad/25149197
 Focus,2019," £16,400",Manual,,Petrol,1,"12,627",,,/ad/25149199
 Focus,2019," £19,500",Manual,,Diesel,1.5,"3,000",,,/ad/25387829
 Focus,2019," £14,450",Automatic,,Petrol,1,"20,850",,,/ad/25387831
 Focus,2017," £14,000",Automatic,,Petrol,1,"9,137",,,/ad/25135834
 Focus,2017," £11,750",Manual,,Diesel,1.5,"32,746",,,/ad/25116662
 Focus,2016," £16,000",Manual,,Petrol,2,"19,834",,,/ad/25104032
 Focus,2019," £17,650",Manual,768,n/a,£145,60.1,Petrol,1,/ad/24934951
 Focus,2019," £16,345",Manual,,Petrol,1,"9,068",,,/ad/25149238
 Focus,2019," £16,300",Manual,,Diesel,1.5,"12,168",,,/ad/25149242
 Focus,2019," £20,285",Automatic,,Diesel,1.5,"7,529",,,/ad/25149247
 Focus,2019," £18,520",Manual,,Petrol,1,"1,523",,,/ad/25149284
 Focus,2019," £16,350",Manual,,Petrol,1,"13,891",,,/ad/25149207
 Focus,2019," £16,850",Manual,,Petrol,1,"13,452",,,/ad/25149217
 Focus,2019," £17,310",Automatic,,Petrol,1,"13,376",,,/ad/25149220
 Focus,2019," £17,610",Automatic,,Petrol,1,"7,886",,,/ad/25149221
