model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
 C Class,2017," £24,495",Automatic,"14,200",n/a,£150,58.9,Diesel,2143,/ad/25454736
 C Class,2017," £16,000",Automatic,"72,400",n/a,£145  ,60.1,Diesel,2143,/ad/25131615
 C Class,2016," £13,500",Automatic,"93,620",n/a,£30,62.8,Diesel,2143,/ad/25142490
 C Class,2016," £13,295",Automatic,"90,980",n/a,£0,134.5,Hybrid,1991,/ad/24970659
 C Class,2016," £16,000",Automatic,"67,490",n/a,£0,134.5,Hybrid,1991,/ad/25445245
 C Class,2015," £16,000",Automatic,"18,263",32,£125,52.3,Petrol,2,/ad/25449706
 C Class,2018," £19,900",Automatic,"20,000",31,£145,48.7,Petrol,2,/ad/25134278
 C Class,2016," £20,200",Automatic,"16,957",36,£160,44.8,Petrol,2,/ad/25134284
 C Class,2017," £21,400",Automatic,"54,500",38,£30,65.7,Diesel,2.1,/ad/25134311
 C Class,2016," £17,900",Automatic,"25,522",n/a,£125,51.4,Petrol,2,/ad/25134480
 C Class,2015," £16,700",Automatic,"35,125",37,£30,64.2,Diesel,2.1,/ad/25134422
 C Class,2015," £12,795",Automatic,"101,480",n/a,£30,61.4,Diesel,2143,/ad/25445246
 C Class,2020," £33,900",Automatic,"6,000",n/a,£145,47.1,Petrol,1497,/ad/25062119
 C Class,2020," £41,900",Automatic,"6,000",n/a,£145,55.4,Diesel,1950,/ad/25120733
 C Class,2019," £31,900",Automatic,"6,000",n/a,n/a,56.5,Diesel,1950,/ad/24681460
 C Class,2018," £25,748",Automatic,"11,626",33,£145,67.3,Diesel,2143,/ad/25077902
 C Class,2016," £17,900",Automatic,"31,000",n/a,£145,49.6,Petrol,1991,/ad/25434068
 C Class,2017," £19,900",Automatic,"40,000",n/a,£145,64.2,Diesel,2143,/ad/25431234
 C Class,2019," £21,400",Automatic,"6,000",n/a,£145,44.1,Petrol,1497,/ad/25389809
 C Class,2019," £24,400",Automatic,"10,000",n/a,£145,44.1,Petrol,1497,/ad/25389810
 C Class,2016," £18,600",Automatic,"29,173",38,£30,64.2,Diesel,2143,/ad/25135944
 C Class,2016," £20,100",Automatic,"16,662",n/a,£0,134.5,Hybrid,1991,/ad/25068029
 C Class,2017," £20,800",Automatic,,Diesel,2143,"23,063",,,/ad/15025069
 C Class,2016," £18,000",Automatic,,Diesel,2143,"18,406",,,/ad/16905469
 C Class,2015," £11,990",Manual,"75,920",30,n/a,n/a,Diesel,2143,/ad/25429520
 C Class,2019," £59,998",Automatic,"3,405",n/a,n/a,28.5,Petrol,3982,/ad/23275383
 C Class,2020," £61,995",Automatic,20,n/a,£145,33.6,Petrol,3982,/ad/25064459
 C Class,2019," £35,248",Automatic,"2,645",n/a,n/a,46.3,Petrol,1497,/ad/24940201
 C Class,2019," £60,298",Automatic,25,n/a,n/a,28.5,Petrol,3982,/ad/24978642
 C Class,2019," £36,248",Automatic,"1,100",n/a,n/a,64.2,Diesel,1950,/ad/24978643
 C Class,2019," £35,298",Automatic,"1,894",n/a,n/a,64.2,Diesel,1950,/ad/24978644
 C Class,2016," £17,999",Automatic,"32,475",n/a,£30,64.2,Diesel,2.1,/ad/24953504
 C Class,2014," £15,700",Automatic,"33,865",37,£125,60.1,Diesel,2.1,/ad/24818594
 C Class,2017," £20,499",Automatic,"12,040",n/a,£135,134.5,Hybrid,2,/ad/24746993
 C Class,2017," £18,399",Automatic,"22,167",n/a,£135,134.5,Hybrid,2,/ad/24721831
 C Class,2013," £11,499",Automatic,"40,490",36,£145,53.3,Diesel,2.1,/ad/25016665
 C Class,2015," £16,699",Automatic,"40,786",27,£30,64.2,Diesel,1.6,/ad/25043331
 C Class,2015," £14,313",Automatic,"50,211",31,£20,64.2,Diesel,2.1,/ad/25041431
 C Class,2016," £14,999",Automatic,"40,814",25,£30,65.7,Diesel,1.6,/ad/25007074
 C Class,2015," £13,699",Automatic,"41,000",30,£20,65.7,Diesel,2.1,/ad/25007087
 C Class,2015," £14,899",Automatic,"73,127",n/a,£30,64.2,Diesel,2.1,/ad/25000251
 C Class,2018," £19,699",Automatic,"23,842",31,£145,61.4,Diesel,2.1,/ad/24998314
 C Class,2015," £13,599",Automatic,"35,977",29,£125,53.3,Petrol,2,/ad/25028821
 C Class,2015," £12,499",Automatic,"67,795",30,£30,64.2,Diesel,2.1,/ad/25032100
 C Class,2014," £13,799",Automatic,"62,588",34,£30,62.8,Diesel,2.1,/ad/24993632
 C Class,2019," £40,298",Automatic,"1,568",n/a,n/a,55.4,Diesel,1950,/ad/24978645
 C Class,2016," £18,745",Automatic,"26,344",37,£30,64.2,Diesel,2143,/ad/25048123
 C Class,2018," £25,748",Automatic,"5,454",38,£145  ,65.7,Diesel,2143,/ad/25050965
 C Class,2018," £26,748",Automatic,"17,970",38,£145,65.7,Diesel,2143,/ad/25054163
 C Class,2019," £32,298",Automatic,"4,040",n/a,£145,44.1,Petrol,1595,/ad/25066743
 C Class,2015," £14,298",Manual,"36,643",29,£125,53.3,Petrol,1991,/ad/25093977
 C Class,2017," £25,248",Automatic,"24,003",n/a,£200,40.9,Petrol,1991,/ad/25086846
 C Class,2018," £28,298",Automatic,"13,500",38,£145,65.7,Diesel,2143,/ad/25130211
 C Class,2017," £25,998",Automatic,"26,914",37,£200,43.5,Petrol,1991,/ad/25153437
 C Class,2015," £18,298",Automatic,"25,000",n/a,£0,134.5,Hybrid,1991,/ad/25378119
 C Class,2015," £15,499",Manual,"36,103",31,£20,68.9,Diesel,2.1,/ad/25014606
 C Class,2015," £13,799",Manual,"69,261",31,£20,68.9,Diesel,2.1,/ad/25012666
 C Class,2015," £17,699",Automatic,"56,546",n/a,£0,74.3,Hybrid,2.1,/ad/25007088
 C Class,2018," £19,999",Automatic,"9,705",31,£145,64.2,Diesel,2.1,/ad/25002020
 C Class,2015," £14,695",Automatic,"53,279",31,£20,64.2,Diesel,2.1,/ad/25000238
 C Class,2016," £16,822",Automatic,"42,402",n/a,£0,134.5,Hybrid,2,/ad/24936455
 C Class,2016," £13,391",Manual,"58,858",25,£30,65.7,Diesel,1.6,/ad/24956161
 C Class,2012," £8,450",Automatic,"86,663",32,£160,44.8,Petrol,1.6,/ad/24998006
 C Class,2012," £9,799",Automatic,"55,685",34,£145,54.3,Diesel,2.1,/ad/24984739
 C Class,2016," £17,950",Automatic,,Diesel,2143,"41,050",,,/ad/25370204
 C Class,2017," £16,750",Automatic,"33,000",n/a,£20,64.2,Diesel,2143,/ad/25381970
 C Class,2013," £8,980",Manual,,Diesel,2.1,"60,000",,,/ad/25484336
 C Class,2016," £16,799",Automatic,"38,785",n/a,£30,64.2,Diesel,2.1,/ad/24998321
 C Class,2014," £10,999",Automatic,"54,097",30,£145,56.5,Diesel,2.1,/ad/24993646
 C Class,2015," £18,999",Automatic,"9,793",26,£30,64.2,Diesel,1.6,/ad/24953497
 C Class,2015," £14,999",Automatic,"34,278",31,£30,62.8,Diesel,2.1,/ad/24973059
 C Class,2016," £17,999",Automatic,"42,271",n/a,£30,61.4,Diesel,2.1,/ad/24998008
 C Class,2014," £16,699",Automatic,"39,807",31,£30,61.4,Diesel,2.1,/ad/24999994
 C Class,2016," £19,999",Automatic,"23,905",38,£30,64.2,Diesel,2.1,/ad/25012442
 C Class,2012," £10,999",Automatic,"41,239",33,£160,44.8,Petrol,1.6,/ad/25024132
 C Class,2017," £15,652",Automatic,"20,418",n/a,£20,65.7,Diesel,2.1,/ad/25024133
 C Class,2016," £16,699",Automatic,"26,544",n/a,£20,64.2,Diesel,2.1,/ad/25041413
 C Class,2017," £19,347",Automatic,"21,032",n/a,£135,134.5,Hybrid,2,/ad/24961288
 C Class,2019," £28,991",Automatic,"12,583",n/a,£145,54.3,Diesel,2,/ad/25406308
 C Class,2017," £21,491",Automatic,"21,980",n/a,£145,58.9,Diesel,2.1,/ad/25379900
 C Class,2018," £21,991",Automatic,"12,767",32,£150,61.4,Diesel,2.1,/ad/25478940
 C Class,2018," £16,800",Automatic,"30,726",n/a,£145,64.2,Diesel,2143,/ad/25068575
 C Class,2012," £10,899",Automatic,"49,029",40,£145,53.3,Diesel,2.1,/ad/25051607
 C Class,2014," £14,786",Automatic,"41,701",31,£20,64.2,Diesel,2.1,/ad/25035427
 C Class,2014," £10,822",Automatic,"70,824",30,£145,56.5,Diesel,2.1,/ad/25006832
 C Class,2015," £13,195",Automatic,"51,344",30,£30,64.2,Diesel,2143,/ad/25412490
 C Class,2012," £7,999",Automatic,"67,200",34,n/a,n/a,Diesel,2143,/ad/25144616
 C Class,2016," £14,000",Automatic,"83,990",n/a,£0,76.4,Hybrid,2143,/ad/25131551
 C Class,2014," £11,795",Manual,"92,840",31,£20,68.9,Diesel,2143,/ad/25131561
 C Class,2015," £11,295",Manual,"114,970",31,£20,68.9,Diesel,2143,/ad/25126286
 C Class,2016," £14,000",Automatic,"81,960",n/a,£0,134.5,Hybrid,1991,/ad/25128028
 C Class,2016," £12,295",Automatic,,Hybrid,1991,"113,770",,,/ad/25069706
 C Class,2015," £13,000",Automatic,"78,070",31,£20,64.2,Diesel,2143,/ad/25069708
 C Class,2014," £10,500",Manual,"91,430",31,£20,68.9,Diesel,2143,/ad/25083311
 C Class,2016," £14,999",Automatic,"41,358",n/a,£20,65.7,Diesel,2.1,/ad/25014417
 C Class,2016," £18,499",Automatic,"23,953",n/a,£30,64.2,Diesel,2.1,/ad/25038303
 C Class,2017," £16,499",Manual,"21,985",25,£20,70.6,Diesel,1.6,/ad/25041432
 C Class,2016," £18,108",Automatic,"41,864",n/a,£30,61.4,Diesel,2.1,/ad/24912922
 C Class,2015," £18,999",Automatic,"22,499",38,£30,64.2,Diesel,2.1,/ad/24989028
 C Class,2015," £16,499",Automatic,"33,707",32,£30,64.2,Diesel,2.1,/ad/24973071
 C Class,2018," £18,999",Automatic,"31,708",31,£145,61.4,Diesel,2.1,/ad/25016663
 C Class,2015," £18,199",Automatic,"33,720",n/a,£30,64.2,Diesel,2.1,/ad/25038523
,,,,,,,,,,
 C Class,2011," £7,999",Manual,"64,000",n/a,£235,38.7,Petrol,1.8,/ad/25416024
 C Class,2015," £16,679",Automatic,"35,592",n/a,£20,64.2,Diesel,2.1,/ad/24993764
 C Class,2018," £19,999",Automatic,"24,564",31,£145,61.4,Diesel,2.1,/ad/24998404
 C Class,2016," £16,449",Automatic,"27,268",30,£30,64.2,Diesel,2.1,/ad/24956453
 C Class,2016," £17,779",Manual,"17,757",n/a,£125,53.3,Petrol,2,/ad/24993769
 C Class,2016," £14,739",Manual,"15,664",n/a,£125,53.3,Petrol,2,/ad/24993771
 C Class,2011," £7,449",Automatic,"80,268",34,£145,56.5,Diesel,2.1,/ad/24993777
 C Class,2017," £19,199",Automatic,"45,960",n/a,£0,134.5,Hybrid,2,/ad/25021772
 C Class,2018," £19,399",Automatic,"9,047",31,£145,60.1,Diesel,2.1,/ad/24955013
 C Class,2019," £24,899",Automatic,"7,137",n/a,£145,47.1,Petrol,1.5,/ad/25009919
 C Class,2018," £19,999",Automatic,"25,396",31,£145,61.4,Diesel,2.1,/ad/24993767
 C Class,2018," £18,998",Automatic,"15,000",31,£145,64.2,Diesel,2143,/ad/25439322
 C Class,2019," £26,998",Automatic,"8,024",n/a,n/a,44.8,Petrol,1595,/ad/23275397
 C Class,2014," £13,498",Automatic,"28,759",34,£150,54.3,Diesel,2143,/ad/25470211
,,,,,,,,,,
 C Class,2016," £13,000",Automatic,"82,590",n/a,£20,64.2,Diesel,2143,/ad/25041147
 C Class,2015," £13,999",Automatic,"79,779",n/a,£0,134.5,Hybrid,1.991,/ad/24775442
 C Class,2018," £22,995",Automatic,"19,044",n/a,£135,134.5,Hybrid,1991,/ad/25068461
 C Class,2015," £11,695",Manual,"103,820",31,£20,68.9,Diesel,2143,/ad/24972186
 C Class,2016," £14,795",Automatic,"99,470",n/a,£30,61.4,Diesel,2143,/ad/25097198
 C Class,2016," £15,000",Automatic,"85,040",n/a,£0,122.8,Hybrid,1991,/ad/25113715
 C Class,2015," £12,995",Automatic,"131,790",n/a,£0,74.3,Hybrid,2143,/ad/25121055
 C Class,2016," £16,562",Automatic,"49,126",n/a,£0,134.5,Hybrid,2,/ad/24953254
 C Class,2012," £9,850",Automatic,"51,737",31,£200,40.4,Petrol,1.8,/ad/24995269
 C Class,2011," £8,894",Automatic,"61,242",30,£200,41.5,Petrol,1.8,/ad/25035437
 C Class,2017," £17,750",Automatic,"26,904",n/a,n/a,134.5,Hybrid,2,/ad/24885631
 C Class,2018," £18,599",Automatic,"32,854",31,£145,61.4,Diesel,2.1,/ad/24912926
 C Class,2016," £15,499",Automatic,"38,748",n/a,£30,64.2,Diesel,2.1,/ad/24911109
 C Class,2016," £13,195",Automatic,"102,580",n/a,£30,61.4,Diesel,2143,/ad/25084990
 C Class,2015," £14,000",Automatic,"73,960",32,£30,64.2,Diesel,2143,/ad/24992761
 C Class,2016," £12,195",Automatic,"94,440",30,£30,64.2,Diesel,2143,/ad/25401819
 C Class,2016," £11,000",Manual,"100,950",31,£20,65.7,Diesel,2143,/ad/25388405
 C Class,2016," £15,000",Automatic,"66,950",n/a,£0,134.5,Hybrid,1991,/ad/25388406
 C Class,2015," £13,000",Manual,"69,930",26,£20,68.9,Diesel,1598,/ad/25434228
 C Class,2015," £11,500",Automatic,"101,540",31,£20,64.2,Diesel,2143,/ad/25080913
 C Class,2015," £10,795",Automatic,"136,760",n/a,£0,76.4,Hybrid,2143,/ad/25401812
 C Class,2015," £13,295",Automatic,"87,980",n/a,£0,134.5,Hybrid,1991,/ad/25445200
 C Class,2014," £8,999",Automatic,"85,699",32,£30,64.2,Diesel,2.1,/ad/24940668
 C Class,2015," £12,299",Manual,"73,227",31,£125,52.3,Petrol,2,/ad/24940677
 C Class,2018," £20,299",Automatic,"9,562",31,£145,61.4,Diesel,2.1,/ad/24954837
 C Class,2015," £12,599",Manual,"50,299",25,£20,70.6,Diesel,1.6,/ad/24956264
 C Class,2015," £17,299",Automatic,"25,758",36,£0,78.5,Hybrid,2.1,/ad/24962767
 C Class,2018," £19,799",Automatic,"20,173",31,£145,61.4,Diesel,2.1,/ad/24998098
 C Class,2016," £13,999",Manual,"28,960",n/a,£20,72.4,Diesel,1.6,/ad/25009501
 C Class,2019," £17,999",Automatic,"9,683",n/a,£145,46.3,Petrol,1.5,/ad/25024232
 C Class,2016," £16,879",Automatic,"74,252",n/a,£0,134.5,Hybrid,2,/ad/25025567
 C Class,2015," £14,370",Automatic,"49,468",31,£20,64.2,Diesel,2.1,/ad/24942289
 C Class,2013," £10,699",Automatic,"57,062",38,£145,54.3,Diesel,2.1,/ad/25046080
 C Class,2007," £5,995",Semi-Auto,"62,000",n/a,£260,42.2,Diesel,2.1,/ad/25408640
 C Class,2010," £5,975",Automatic,"90,000",29,£205,47.9,Diesel,2143,/ad/25449633
 C Class,2008," £5,875",Automatic,"70,000",30,£305,34.5,Petrol,1796,/ad/25478934
 C Class,2014," £16,450",Automatic,"41,000",32,£30,64.2,Diesel,2.1,/ad/25379991
 C Class,2017," £20,995",Automatic,"32,664",n/a,£145,40.9,Petrol,2,/ad/25138402
 C Class,2014," £14,750",Manual,"57,062",n/a,n/a,44.1,Diesel,0,/ad/25034302
 C Class,2005," £2,575",Automatic,"66,000",26,n/a,n/a,Diesel,2148,/ad/25481259
 C Class,2015," £15,995",Automatic,"52,000",n/a,£20,67.3,Diesel,2.14,/ad/25358779
 C Class,2017," £20,980",Automatic,,Hybrid,2143,"10,951",,,/ad/25072747
 C Class,2015," £10,795",Manual,"73,770",31,£20,68.9,Diesel,2143,/ad/25484124
 C Class,2018," £24,999",Automatic,"9,695",n/a,£145,64.2,Diesel,2,/ad/24954996
 C Class,2016," £23,299",Automatic,"24,735",38,£30,65.7,Diesel,2.1,/ad/25035818
 C Class,2015," £10,799",Manual,"76,157",29,£125,51.4,Petrol,2,/ad/24908728
 C Class,2018," £19,499",Automatic,"10,493",31,£145,64.2,Diesel,2.1,/ad/24932109
 C Class,2018," £21,999",Automatic,"36,926",n/a,£145,61.4,Diesel,2,/ad/24949336
 C Class,2014," £14,199",Automatic,"49,241",31,£20,64.2,Diesel,2.1,/ad/25024834
 C Class,2015," £14,819",Automatic,"47,012",31,£30,62.8,Diesel,2.1,/ad/24951158
 C Class,2013," £11,999",Automatic,"25,525",29,£160,46.3,Petrol,1.6,/ad/24949346
 C Class,2016," £13,499",Manual,"55,154",n/a,£20,65.7,Diesel,1.6,/ad/25052240
 C Class,2016," £19,999",Automatic,"30,497",n/a,£0,134.5,Hybrid,2,/ad/24963107
 C Class,2016," £15,199",Automatic,"47,360",n/a,£20,64.2,Diesel,2.1,/ad/25051678
 C Class,2016," £19,799",Manual,"16,225",32,£145,49.6,Petrol,2,/ad/25051679
 C Class,2015," £14,699",Automatic,"69,037",37,£0,76.4,Hybrid,2.1,/ad/25051688
 C Class,2016," £17,699",Automatic,"32,044",n/a,£20,64.2,Diesel,2.1,/ad/25051699
 C Class,2016," £18,399",Automatic,"45,250",n/a,£30,64.2,Diesel,2.1,/ad/25051710
 C Class,2017," £19,399",Automatic,"47,053",n/a,£125,60.1,Diesel,2.1,/ad/25051714
 C Class,2015," £12,800",Automatic,"70,804",37,£125,60.1,Diesel,2.1,/ad/24893741
 C Class,2018," £21,199",Automatic,"10,815",31,£145,60.1,Diesel,2.1,/ad/24931832
 C Class,2016," £16,250",Automatic,"23,196",25,£30,65.7,Diesel,1598,/ad/25128722
 C Class,2018," £17,450",Automatic,"21,936",n/a,£145,51.4,Petrol,1991,/ad/25120984
 C Class,2019," £26,995",Automatic,"10,765",n/a,£145,57.7,Diesel,1950,/ad/25096877
 C Class,2017," £21,995",Automatic,"17,413",n/a,£145,58.9,Diesel,2143,/ad/25445111
 C Class,2016," £15,391",Manual,"9,578",30,£20,70.6,Diesel,2.1,/ad/24964356
 C Class,2014," £11,999",Automatic,"46,931",43,£145,53.3,Diesel,2.1,/ad/24972978
 C Class,2015," £18,199",Automatic,"24,352",31,£20,68.9,Diesel,2.1,/ad/25001853
 C Class,2015," £16,999",Automatic,"55,978",n/a,£30,61.4,Diesel,2.1,/ad/25001867
 C Class,2017," £19,199",Automatic,"26,538",n/a,n/a,134.5,Hybrid,2,/ad/24953332
 C Class,2013," £8,099",Automatic,"86,136",28,£145,57.7,Diesel,2.1,/ad/24956241
 C Class,2015," £19,995",Automatic,,Diesel,2.143,"57,900",,,/ad/25402229
 C Class,2018," £19,999",Automatic,"16,663",31,£145,60.1,Diesel,2.1,/ad/24938292
 C Class,2012," £8,299",Automatic,"72,005",34,£145,56.5,Diesel,2.1,/ad/25049136
 C Class,2017," £20,999",Automatic,"5,338",n/a,£135,134.5,Hybrid,2,/ad/25009453
 C Class,2017," £20,999",Automatic,"18,888",n/a,£135,134.5,Hybrid,2,/ad/25009465
 C Class,2016," £15,339",Automatic,"67,267",n/a,£0,134.5,Hybrid,2,/ad/25016462
 C Class,2016," £17,979",Automatic,"47,448",n/a,£0,134.5,Hybrid,2,/ad/25031876
 C Class,2015," £11,689",Manual,"76,472",30,£20,70.6,Diesel,2.1,/ad/25031890
 C Class,2018," £18,819",Automatic,"30,772",31,£145,64.2,Diesel,2.1,/ad/24948949
 C Class,2018," £19,399",Automatic,"22,078",31,£145,64.2,Diesel,2.1,/ad/24940589
 C Class,2010," £4,294",Manual,"137,291",34,£140,54.3,Diesel,2.143,/ad/21284681
 C Class,2010," £6,994",Automatic,,Diesel,2.143,"58,535",,,/ad/24834659
 C Class,2015," £16,975",Automatic,"42,000",n/a,£30,61.4,Diesel,2.1,/ad/25115329
 C Class,2015," £12,750",Automatic,"29,000",35,£160,44.8,Petrol,1.6,/ad/25423550
,,,,,,,,,,
,,,,,,,,,,
 C Class,2016," £19,999",Automatic,"19,299",n/a,£0,134.5,Hybrid,2,/ad/25012467
 C Class,2018," £19,999",Automatic,"34,008",31,£145,61.4,Diesel,2.1,/ad/24996835
 C Class,2016," £12,459",Automatic,"93,948",n/a,£30,62.8,Diesel,2.1,/ad/24953311
 C Class,2014," £10,699",Automatic,"50,179",30,£145,53.3,Diesel,2.1,/ad/25028617
 C Class,2017," £17,599",Automatic,"50,212",32,£145,61.4,Diesel,1.6,/ad/24998049
 C Class,2018," £22,199",Automatic,"22,027",n/a,£145,61.4,Diesel,2,/ad/24940598
 C Class,2018," £17,999",Automatic,"38,169",31,£145,60.1,Diesel,2.1,/ad/24964335
 C Class,2016," £11,999",Manual,"65,548",n/a,£20,72.4,Diesel,1.6,/ad/24929528
 C Class,2006," £3,200",Automatic,"86,000",40,£565,28.2,Petrol,3498,/ad/25464649
 C Class,2017," £16,999",Automatic,"33,368",31,£145  ,64.2,Diesel,2.1,/ad/25014449
 C Class,2017," £14,999",Manual,"47,106",25,£20,70.6,Diesel,1.6,/ad/25024246
 C Class,2013," £10,199",Manual,"58,654",40,£160,52.3,Diesel,2.1,/ad/25031920
 C Class,2016," £14,799",Manual,"38,764",31,£20,68.9,Diesel,2.1,/ad/25031921
 C Class,2016," £19,349",Automatic,"33,608",37,£20,67.3,Diesel,2.1,/ad/24993459
 C Class,2018," £18,799",Automatic,"28,848",31,£145,64.2,Diesel,2.1,/ad/24929565
 C Class,2017," £31,750",Automatic,"18,075",n/a,£145,35.3,Petrol,3000,/ad/25385583
 C Class,2017," £19,899",Automatic,"52,160",38,n/a,74.3,Hybrid,2.1,/ad/25006902
 C Class,2016," £14,999",Automatic,"59,243",n/a,£20,64.2,Diesel,2.1,/ad/24998109
 C Class,2014," £14,399",Automatic,"73,598",32,£30,61.4,Diesel,2.1,/ad/24998116
 C Class,2018," £22,899",Automatic,"10,346",n/a,£145,43.5,Petrol,2,/ad/24951889
 C Class,2014," £10,995",Automatic,"68,000",n/a,£30,62.8,Diesel,1.8,/ad/23968284
 C Class,2017," £21,399",Automatic,"26,213",37,£30,65.7,Diesel,2143,/ad/23513453
 C Class,2016," £13,295",Automatic,"86,620",n/a,£0,134.5,Hybrid,1991,/ad/25445345
 C Class,2002," £1,495",Automatic,"13,800",30,£305,39.8,Diesel,2.7,/ad/25470231
 C Class,2018," £18,999",Automatic,"16,834",31,£145,60.1,Diesel,2.1,/ad/24940606
 C Class,2018," £18,799",Automatic,"20,090",31,£145,60.1,Diesel,2.1,/ad/24940607
 C Class,2018," £18,899",Automatic,"21,315",31,£145,64.2,Diesel,2.1,/ad/24936494
 C Class,2018," £17,999",Automatic,"14,632",n/a,£145,58.9,Diesel,1.6,/ad/24931797
 C Class,2016," £15,699",Automatic,"30,173",n/a,£20,64.2,Diesel,2.1,/ad/24912966
 C Class,2016," £16,899",Automatic,"59,290",n/a,£0,134.5,Hybrid,2,/ad/25035464
 C Class,2017," £18,299",Automatic,"50,216",n/a,n/a,134.5,Hybrid,2,/ad/25035466
 C Class,2016," £16,499",Automatic,"22,525",25,£30,65.7,Diesel,1.6,/ad/25035471
 C Class,2015," £16,729",Automatic,"30,701",n/a,£20,64.2,Diesel,2.1,/ad/24948962
 C Class,2015," £16,299",Automatic,"25,958",31,£30,62.8,Diesel,2.1,/ad/24948965
 C Class,2018," £19,980",Automatic,"17,973",31,£150,64.2,Diesel,2100,/ad/25478866
 C Class,2015," £15,980",Automatic,"41,267",32,£30,64.2,Diesel,2100,/ad/25461607
 C Class,2018," £34,680",Automatic,"13,500",n/a,£150  ,35.3,Petrol,3000,/ad/25478862
 C Class,2015," £14,795",Automatic,"109,050",n/a,£0,74.3,Hybrid,2143,/ad/25151331
 C Class,2016," £10,500",Manual,"117,760",31,£20,65.7,Diesel,2143,/ad/25113688
 C Class,2017," £15,000",Automatic,"54,700",n/a,£0,78.5,Hybrid,2143,/ad/25445356
 C Class,2016," £15,000",Automatic,"76,200",n/a,£30,61.4,Diesel,2143,/ad/25462550
 C Class,2015," £13,362",Automatic,"74,044",31,£20,64.2,Diesel,2143,/ad/25116190
 C Class,2007," £5,995",Automatic,"50,500",30,£300,34.5,Petrol,1.8,/ad/25121569
 C Class,2016," £15,475",Automatic,,Diesel,2.1,"49,846",,,/ad/25056041
,,,,,,,,,,
 C Class,2002," £1,295",Automatic,"82,700",30,n/a,n/a,Diesel,2685,/ad/25429472
 C Class,2012," £8,495",Automatic,"51,122",29,£145,55.4,Diesel,2.2,/ad/25419715
 C Class,2017," £19,995",Automatic,"8,020",32,£145,49.6,Petrol,Unknown,/ad/24843317
 C Class,2015," £12,000",Automatic,,Diesel,2.1,"40,005",,,/ad/25483831
,,,,,,,,,,
 C Class,2016," £13,499",Manual,"61,140",31,£20,65.7,Diesel,2.1,/ad/25031928
 C Class,2016," £14,999",Automatic,"80,195",n/a,£20,64.2,Diesel,2.1,/ad/25024207
 C Class,2012," £9,099",Automatic,"54,275",34,£145,56.5,Diesel,2.1,/ad/25024237
 C Class,2016," £15,499",Manual,"63,478",31,£20,68.9,Diesel,2.1,/ad/25009499
 C Class,2013," £10,999",Automatic,"63,930",40,£145,53.3,Diesel,2.1,/ad/24993461
 C Class,2015," £17,149",Automatic,"48,191",n/a,£125,60.1,Diesel,2.1,/ad/24972979
 C Class,2016," £15,399",Automatic,"49,586",n/a,£20,64.2,Diesel,2.1,/ad/24956267
 C Class,2018," £21,999",Automatic,"20,892",n/a,£145,43.5,Petrol,2,/ad/24940635
 C Class,2017," £14,399",Manual,"18,862",29,£145,53.3,Petrol,2,/ad/24931835
 C Class,2017," £17,499",Automatic,"35,652",n/a,£135,134.5,Hybrid,2,/ad/24820420
 C Class,2016," £17,799",Automatic,"53,613",n/a,£30,64.2,Diesel,2.1,/ad/25014460
 C Class,2015," £16,500",Automatic,"37,000",37,£30,61.4,Diesel,2.143,/ad/24821113
 C Class,," £18,995",Automatic,,Diesel,2143,"15,500",,,/ad/24938808
 C Class,2009," £5,295",Automatic,"112,000",29,£200,46.3,Diesel,2143,/ad/25141825
 C Class,2011," £6,995",Automatic,"120,899",n/a,£200,40.4,Petrol,1796,/ad/25136910
 C Class,2012," £5,250",Automatic,"170,000",38,£145,54.3,Diesel,2143,/ad/24938090
 C Class,2016," £18,999",Automatic,"25,334",n/a,£125,51.4,Petrol,2,/ad/24973891
 C Class,2014," £16,499",Automatic,"34,032",31,£30,64.2,Diesel,2.1,/ad/24984826
 C Class,2010," £7,995",Manual,"54,000",34,n/a,n/a,Diesel,2143,/ad/23416276
 C Class,2015," £13,790",Automatic,"54,000",32,£125,52.3,Petrol,1991,/ad/25027698
 C Class,2015," £15,490",Automatic,"34,000",31,£20,64.2,Diesel,2143,/ad/25390435
 C Class,2011," £8,495",Automatic,"66,000",29,n/a,n/a,Diesel,2143,/ad/25430578
 C Class,2013," £7,199",Automatic,"124,000",36,£145,53.3,Diesel,2143,/ad/24993259
 C Class,2018," £42,995",Automatic,"18,000",n/a,£145  ,32.8,Petrol,3982,/ad/25026128
 C Class,2015," £17,695",Automatic,"64,765",38,£30,64.2,Diesel,2.143,/ad/25137401
 C Class,2017," £36,995",Automatic,"25,286",n/a,£145,35.3,Petrol,2.996,/ad/25137409
 C Class,2013," £7,000",Manual,"109,447",32,£20,68.9,Diesel,2.1,/ad/25484075
 C Class,2013," £10,490",Automatic,"64,498",36,£150,56.5,Diesel,2143,/ad/25456639
 C Class,2017," £21,750",Automatic,"16,750",n/a,£125,58.9,Diesel,2143,/ad/24169346
 C Class,2019," £25,995",Automatic,"10,051",n/a,£145,64.2,Diesel,2,/ad/25367479
 C Class,1991," £4,450",Automatic,"170,000",n/a,£265,n/a,Petrol,2962,/ad/25123590
 C Class,2002," £2,140",Automatic,"52,700",24,£325,31.4,Petrol,1998,/ad/25144002
 C Class,2009," £6,995",Automatic,"60,000",32,£265,42.2,Diesel,2.1,/ad/25454870
