model,year,price,transmission,mileage,fuelType,engineSize
 Focus,2018,13500,Manual,11382,Petrol,1.0
 Focus,2017,10750,Manual,25519,Diesel,1.5
 Focus,2019,17999,Manual,1291,Diesel,2.0
 Focus,2019,17850,Automatic,4233,Diesel,1.5
 Focus,2017,10099,Manual,28099,Diesel,1.5
 Focus,2015,8225,Manual,33786,Diesel,1.5
 Focus,2017,18899,Manual,11010,Petrol,2.0
 Focus,2017,10671,Manual,36013,Diesel,1.5
 Focus,2017,11999,Manual,26973,Petrol,1.0
 Focus,2018,15999,Manual,7873,Diesel,1.5
 Focus,2016,8999,Manual,65920,Diesel,1.5
 Focus,2018,12499,Manual,17330,Diesel,1.5
 Focus,2015,7899,Manual,60482,Diesel,1.5
 Focus,2017,11999,Manual,20310,Diesel,1.5
 Focus,2016,15749,Manual,19664,Petrol,2.0
 Focus,2016,8899,Manual,49470,Diesel,1.5
 Focus,2015,13499,Manual,30555,Diesel,2.0
 Focus,2018,14199,Manual,13883,Petrol,1.0
 Focus,2015,12787,Manual,39772,Diesel,2.0
 Focus,2017,17098,Manual,22431,Diesel,2.0
 Focus,2014,11318,Manual,40402,Petrol,2.0
 Focus,2019,17499,Automatic,5700,Diesel,1.5
 Focus,2016,9545,Automatic,33190,Diesel,1.5
 Focus,2016,22499,Manual,21000,Petrol,2.3
 Focus,2017,11599,Automatic,22436,Petrol,1.0
 Focus,2019,18999,Automatic,4146,Petrol,1.5
 Focus,2016,9499,Manual,62664,Diesel,1.5
 Focus,2015,13084,Manual,40807,Petrol,2.0
 Focus,2016,8999,Manual,18086,Petrol,1.0
 Focus,2017,11768,Manual,15375,Petrol,1.0
 Focus,2017,11799,Manual,28333,Petrol,1.0
 Focus,2017,9995,Manual,34040,Diesel,1.5
 Focus,2015,9610,Manual,50332,Petrol,1.5
 Focus,2015,10295,Manual,23742,Diesel,1.5
 Focus,2013,6143,Manual,40428,Petrol,1.0
 Focus,2015,12942,Manual,30768,Petrol,2.0
 Focus,2019,18200,Manual,804,Petrol,1.0
 Focus,2017,12999,Automatic,17303,Petrol,1.0
 Focus,2018,18681,Manual,17515,Petrol,2.0
 Focus,2017,13249,Automatic,8727,Petrol,1.0
 Focus,2016,13815,Manual,48628,Diesel,2.0
 Focus,2018,13449,Manual,15250,Petrol,1.0
 Focus,2017,18199,Manual,13000,Petrol,2.0
 Focus,2019,19000,Automatic,5310,Petrol,1.5
 Focus,2019,18700,Automatic,3095,Diesel,2.0
 Focus,2019,15510,Manual,1786,Petrol,1.0
 Focus,2017,12012,Manual,20621,Petrol,1.0
 Focus,2019,17999,Automatic,3521,Diesel,2.0
 Focus,2019,17699,Automatic,3252,Diesel,2.0
 Focus,2017,11500,Manual,2481,Petrol,1.0
 Focus,2016,11499,Manual,24845,Diesel,2.0
 Focus,2017,11899,Manual,17445,Petrol,1.0
 Focus,2013,5995,Manual,58610,Petrol,1.6
 Focus,2017,11389,Manual,36608,Diesel,1.5
 Focus,2018,13799,Manual,14082,Petrol,1.0
 Focus,2019,14998,Manual,10464,Petrol,1.0
 Focus,2019,18498,Manual,5532,Petrol,1.0
 Focus,2015,6499,Manual,71500,Petrol,1.0
 Focus,2019,17999,Automatic,95,Petrol,1.0
 Focus,2017,12495,Automatic,20693,Petrol,1.5
 Focus,2014,7000,Manual,43016,Diesel,1.6
 Focus,2016,14999,Manual,32990,Diesel,2.0
 Focus,2016,10185,Automatic,53717,Diesel,2.0
 Focus,2017,16051,Manual,11035,Petrol,2.0
 Focus,2016,10210,Manual,21018,Diesel,1.5
 Focus,2017,12295,Manual,23016,Petrol,1.5
 Focus,2017,10999,Manual,13671,Petrol,1.0
 Focus,2017,12120,Manual,16853,Petrol,1.0
 Focus,2016,9499,Manual,31309,Petrol,1.0
 Focus,2019,19500,Automatic,1520,Diesel,2.0
 Focus,2020,28998,Manual,2985,Petrol,2.3
 Focus,2012,5299,Manual,69000,Petrol,1.6
 Focus,2012,5499,Manual,59000,Petrol,1.6
 Focus,2012,3899,Manual,126000,Diesel,2.0
 Focus,2018,12204,Manual,22688,Petrol,1.0
 Focus,2018,13999,Manual,8666,Petrol,1.0
 Focus,2015,8350,Automatic,18403,Petrol,1.6
 Focus,2018,16999,Manual,9577,Diesel,1.5
 Focus,2019,17699,Automatic,1821,Diesel,1.5
 Focus,2015,7996,Manual,44000,Petrol,1.0
 Focus,2018,15999,Manual,16582,Petrol,2.0
 Focus,2017,10999,Manual,15555,Petrol,1.0
 Focus,2015,9933,Automatic,16186,Petrol,1.6
 Focus,2011,3999,Manual,127544,Petrol,1.6
 Focus,2017,11211,Manual,22766,Petrol,1.0
 Focus,2015,6395,Manual,89770,Diesel,1.6
 Focus,2017,11299,Manual,23624,Diesel,1.5
 Focus,2008,1995,Manual,88000,Diesel,2.0
 Focus,2007,2295,Manual,94360,Petrol,1.6
 Focus,2019,23999,Manual,5834,Diesel,2.0
 Focus,2017,10483,Manual,25000,Diesel,1.5
 Focus,2019,15970,Automatic,404,Petrol,1.5
 Focus,2019,15699,Manual,9004,Petrol,1.0
 Focus,2019,15999,Manual,4857,Petrol,1.0
 Focus,2019,15999,Manual,15000,Petrol,1.0
 Focus,2019,16799,Manual,4660,Petrol,1.0
 Focus,2019,15999,Manual,8340,Petrol,1.0
 Focus,2019,14999,Manual,6177,Petrol,1.0
 Focus,2019,16998,Manual,4152,Petrol,1.0
 Focus,2019,14499,Manual,10050,Petrol,1.0
 Focus,2019,14199,Manual,13238,Petrol,1.0
 Focus,2019,16498,Manual,5528,Petrol,1.0
 Focus,2019,17998,Manual,10222,Diesel,1.5
 Focus,2019,18699,Automatic,4267,Petrol,1.0
 Focus,2016,7999,Manual,51976,Petrol,1.0
 Focus,2019,15999,Manual,8706,Diesel,1.5
 Focus,2018,11999,Manual,26898,Petrol,1.0
 Focus,2016,7990,Manual,45760,Diesel,1.5
 Focus,2017,10999,Automatic,45709,Petrol,1.5
 Focus,2019,15124,Manual,17354,Diesel,1.5
 Focus,2017,8211,Manual,46282,Petrol,1.0
 Focus,2017,10587,Manual,50526,Diesel,1.5
 Focus,2012,4499,Manual,72279,Petrol,1.6
 Focus,2010,3699,Manual,60466,Diesel,2.0
 Focus,2017,8999,Manual,33460,Petrol,1.0
 Focus,2017,11797,Manual,12255,Petrol,1.0
 Focus,2016,8497,Manual,52821,Diesel,1.5
 Focus,2016,9797,Manual,25286,Diesel,1.5
 Focus,2019,15990,Manual,3914,Petrol,1.0
 Focus,2016,8940,Manual,48687,Diesel,1.5
 Focus,2014,8940,Automatic,29192,Petrol,1.6
 Focus,2019,16999,Manual,3211,Petrol,1.0
 Focus,2019,24999,Manual,6746,Petrol,2.3
 Focus,2019,15999,Manual,5153,Petrol,1.0
 Focus,2018,12399,Manual,18227,Diesel,1.5
 Focus,2015,7000,Manual,76890,Diesel,1.5
 Focus,2013,4500,Manual,97930,Petrol,1.6
 Focus,2016,6299,Manual,90378,Diesel,1.5
 Focus,2016,8500,Manual,37695,Diesel,1.5
 Focus,2015,10000,Manual,19498,Diesel,1.5
 Focus,2012,4699,Manual,67226,Petrol,1.0
 Focus,2017,11995,Automatic,21890,Diesel,2.0
 Focus,2017,11500,Manual,44646,Diesel,1.5
 Focus,2017,11000,Manual,18374,Petrol,1.0
 Focus,2018,10800,Manual,46319,Diesel,1.5
 Focus,2019,20499,Manual,3572,Diesel,2.0
 Focus,2019,17499,Manual,8140,Petrol,1.0
 Focus,2017,10999,Manual,42632,Diesel,1.5
 Focus,2019,17999,Manual,12014,Petrol,1.0
 Focus,2020,23999,Automatic,30,Diesel,1.5
 Focus,2014,5299,Manual,78767,Petrol,1.6
 Focus,2017,12499,Manual,14952,Diesel,1.5
 Focus,2017,12199,Manual,17954,Diesel,1.5
 Focus,2017,11999,Manual,12485,Petrol,1.0
 Focus,2014,7299,Manual,45310,Petrol,1.0
 Focus,2018,10999,Manual,20254,Petrol,1.0
 Focus,2013,6499,Manual,41048,Petrol,1.0
 Focus,2017,11500,Automatic,34468,Diesel,1.5
 Focus,2019,16998,Manual,5568,Petrol,1.0
 Focus,2019,14998,Manual,6564,Petrol,1.0
 Focus,2015,8600,Manual,54894,Diesel,1.5
 Focus,2014,14800,Manual,35712,Petrol,2.0
 Focus,2017,11800,Manual,30212,Diesel,1.5
 Focus,2017,13000,Manual,12914,Diesel,1.5
 Focus,2017,11600,Manual,17105,Petrol,1.0
 Focus,2019,16300,Manual,15825,Petrol,1.0
 Focus,2017,12000,Manual,15506,Petrol,1.0
 Focus,2017,9499,Manual,30825,Petrol,1.0
 Focus,2015,13583,Manual,21718,Diesel,2.0
 Focus,2018,11499,Manual,21023,Petrol,1.0
 Focus,2017,16499,Manual,32253,Diesel,2.0
 Focus,2016,9491,Manual,30380,Diesel,1.5
 Focus,2017,10800,Automatic,22965,Petrol,1.0
 Focus,2015,8300,Manual,18381,Petrol,1.0
 Focus,2017,9650,Manual,27000,Petrol,1.0
 Focus,2016,10495,Manual,8311,Diesel,1.5
 Focus,2011,4495,Manual,77000,Petrol,1.6
 Focus,2012,6295,Manual,68000,Diesel,1.6
 Focus,2011,4695,Manual,67000,Petrol,1.6
 Focus,2018,16999,Manual,21028,Diesel,1.5
 Focus,2017,10999,Manual,16714,Diesel,1.5
 Focus,2017,9299,Manual,39904,Petrol,1.0
 Focus,2015,8499,Manual,46301,Diesel,1.5
 Focus,2013,6999,Manual,29624,Diesel,1.6
 Focus,2017,18000,Manual,23361,Petrol,2.0
 Focus,2015,9400,Manual,48153,Diesel,1.5
 Focus,2015,9500,Manual,33496,Diesel,1.5
 Focus,2019,17700,Manual,10788,Diesel,1.5
 Focus,2018,13000,Manual,10834,Petrol,1.0
 Focus,2017,11200,Manual,14341,Diesel,1.5
 Focus,2017,10700,Manual,26715,Petrol,1.0
 Focus,2016,10489,Manual,24121,Petrol,1.0
 Focus,2017,12499,Manual,52492,Petrol,1.5
 Focus,2013,10899,Manual,55865,Petrol,2.0
 Focus,2015,5492,Manual,114000,Diesel,1.5
 Focus,2015,5750,Manual,78000,Diesel,1.6
 Focus,2017,11495,Automatic,30452,Petrol,1.0
 Focus,2017,10990,Manual,37287,Diesel,1.5
 Focus,2018,11970,Manual,37000,Diesel,1.5
 Focus,2018,18490,Automatic,19398,Diesel,2.0
 Focus,2017,12700,Automatic,24769,Petrol,1.5
 Focus,2017,16500,Manual,19709,Petrol,2.0
 Focus,2017,10200,Manual,43234,Diesel,1.5
 Focus,2016,9800,Manual,27861,Petrol,1.0
 Focus,2017,11100,Automatic,42500,Diesel,1.5
 Focus,2016,9800,Manual,44162,Diesel,2.0
 Focus,2015,8000,Manual,50000,Petrol,1.0
 Focus,2017,10400,Manual,25400,Diesel,1.5
 Focus,2017,11250,Manual,6746,Petrol,1.0
 Focus,2017,11500,Automatic,20733,Petrol,1.0
 Focus,2015,9489,Manual,38000,Diesel,1.5
 Focus,2018,13489,Semi-Auto,3549,Diesel,1.5
 Focus,2019,17289,Manual,12030,Petrol,1.0
 Focus,2017,10700,Manual,44901,Diesel,1.5
 Focus,2017,12700,Manual,32242,Diesel,2.0
 Focus,2018,13989,Manual,7534,Petrol,1.0
 Focus,2017,12289,Manual,14112,Petrol,1.0
 Focus,2016,11489,Manual,19942,Diesel,1.5
 Focus,2018,11889,Manual,9610,Petrol,1.0
 Focus,2017,10789,Automatic,22000,Petrol,1.0
 Focus,2017,10989,Manual,20000,Petrol,1.0
 Focus,2017,12299,Manual,12100,Petrol,1.0
 Focus,2017,10989,Manual,11256,Petrol,1.0
 Focus,2017,12489,Manual,13530,Diesel,1.5
 Focus,2017,10500,Manual,30933,Petrol,1.0
 Focus,2015,7700,Manual,54803,Petrol,1.0
 Focus,2017,10300,Manual,51186,Petrol,1.5
 Focus,2017,10700,Manual,18483,Petrol,1.0
 Focus,2015,9100,Manual,38379,Diesel,1.5
 Focus,2016,10200,Manual,12427,Petrol,1.0
 Focus,2017,15900,Manual,30884,Diesel,2.0
 Focus,2015,10500,Automatic,6693,Petrol,1.6
 Focus,2019,14489,Manual,13765,Petrol,1.0
 Focus,2016,10489,Automatic,12416,Petrol,1.0
 Focus,2018,16289,Manual,8724,Diesel,1.5
 Focus,2018,14295,Manual,10585,Petrol,1.0
 Focus,2017,10995,Manual,24449,Petrol,1.0
 Focus,2017,10295,Manual,46713,Petrol,1.0
 Focus,2017,10200,Manual,27912,Diesel,1.5
 Focus,2017,10489,Manual,3960,Petrol,1.0
 Focus,2019,15789,Manual,8800,Petrol,1.0
 Focus,2016,9689,Manual,31432,Petrol,1.0
 Focus,2018,17489,Manual,9028,Petrol,2.0
 Focus,2017,15289,Manual,23815,Petrol,2.0
 Focus,2017,8949,Manual,43931,Petrol,1.0
 Focus,2019,17989,Automatic,15623,Diesel,1.5
 Focus,2019,16989,Manual,2120,Petrol,1.0
 Focus,2017,9989,Manual,31856,Petrol,1.0
 Focus,2017,8289,Manual,43839,Petrol,1.0
 Focus,2018,15800,Automatic,9816,Petrol,1.0
 Focus,2018,13500,Manual,11941,Petrol,1.0
 Focus,2016,10100,Manual,38638,Diesel,1.5
 Focus,2016,10800,Automatic,15903,Petrol,1.0
 Focus,2015,12200,Manual,38773,Diesel,2.0
 Focus,2017,11300,Manual,21786,Diesel,1.5
 Focus,2017,19000,Manual,8938,Petrol,2.0
 Focus,2016,11500,Manual,6071,Diesel,1.5
 Focus,2018,10999,Manual,10374,Petrol,1.0
 Focus,2019,17999,Automatic,2594,Diesel,1.5
 Focus,2009,2795,Manual,94618,Petrol,1.6
 Focus,2018,17000,Automatic,16556,Diesel,1.5
 Focus,2018,12989,Manual,17989,Diesel,1.5
 Focus,2017,10989,Manual,17161,Petrol,1.0
 Focus,2019,17249,Manual,7956,Diesel,1.5
 Focus,2019,18489,Manual,9567,Diesel,1.5
 Focus,2018,13000,Manual,9738,Petrol,1.0
 Focus,2017,13000,Automatic,1446,Petrol,1.0
 Focus,2018,13500,Manual,25535,Diesel,1.5
 Focus,2016,12000,Manual,25060,Petrol,1.5
 Focus,2015,10500,Manual,22249,Petrol,1.0
 Focus,2018,13000,Manual,24716,Diesel,1.5
 Focus,2017,11800,Manual,13601,Petrol,1.0
 Focus,2017,13000,Manual,15362,Diesel,1.5
 Focus,2018,18000,Automatic,8607,Petrol,1.5
 Focus,2017,11800,Manual,16612,Diesel,1.5
 Focus,2014,8100,Manual,39612,Diesel,1.6
 Focus,2015,8350,Manual,46935,Petrol,1.0
 Focus,2017,11000,Manual,27878,Diesel,1.5
 Focus,2017,10150,Manual,29301,Diesel,1.5
 Focus,2017,9650,Manual,23300,Petrol,1.0
 Focus,2017,10800,Manual,40000,Diesel,1.5
 Focus,2017,12600,Manual,16043,Petrol,1.0
 Focus,2017,11700,Manual,20691,Petrol,1.0
 Focus,2016,9600,Manual,27036,Diesel,1.5
 Focus,2017,12300,Automatic,27823,Diesel,1.5
 Focus,2017,13000,Manual,15379,Diesel,1.5
 Focus,2018,18000,Automatic,14557,Diesel,1.5
 Focus,2019,16000,Manual,6348,Petrol,1.0
 Focus,2014,6840,Manual,69000,Diesel,1.6
 Focus,2019,17999,Automatic,1480,Diesel,2.0
 Focus,2015,8899,Automatic,7802,Petrol,1.6
 Focus,2012,5379,Manual,71963,Petrol,1.6
 Focus,2014,8483,Manual,48739,Petrol,1.0
 Focus,2019,18699,Automatic,3588,Petrol,1.5
 Focus,2019,18599,Automatic,3720,Diesel,2.0
 Focus,2019,16999,Manual,4714,Diesel,1.5
 Focus,2017,12599,Manual,22111,Petrol,1.5
 Focus,2013,7000,Manual,48818,Diesel,1.6
 Focus,2016,10000,Manual,46008,Diesel,1.5
 Focus,2019,16000,Manual,26672,Petrol,1.0
 Focus,2017,10789,Manual,21847,Petrol,1.0
 Focus,2019,18139,Manual,17522,Petrol,1.5
 Focus,2019,16000,Manual,8497,Diesel,1.5
 Focus,2020,17000,Manual,4076,Petrol,1.0
 Focus,2015,8700,Manual,61294,Diesel,1.5
 Focus,2015,9800,Manual,20498,Petrol,1.0
 Focus,2015,10000,Manual,18896,Diesel,1.5
 Focus,2016,9000,Manual,44317,Diesel,1.5
 Focus,2016,9900,Manual,18139,Petrol,1.0
 Focus,2017,12500,Automatic,17560,Petrol,1.0
 Focus,2018,12500,Manual,18605,Petrol,1.0
 Focus,2016,14695,Manual,33896,Diesel,2.0
 Focus,2017,11500,Automatic,29755,Petrol,1.0
 Focus,2017,11375,Manual,19484,Petrol,1.0
 Focus,2016,8470,Manual,89827,Diesel,1.5
 Focus,2013,5749,Manual,69000,Petrol,1.0
 Focus,2012,7490,Manual,43325,Petrol,1.6
 Focus,2011,5450,Manual,63000,Diesel,1.6
 Focus,2018,12539,Automatic,14952,Petrol,1.0
 Focus,2018,12089,Manual,28568,Diesel,1.5
 Focus,2017,12500,Manual,8220,Diesel,1.5
 Focus,2017,9699,Manual,23183,Petrol,1.0
 Focus,2015,8400,Manual,54451,Diesel,1.5
 Focus,2016,10600,Manual,29984,Petrol,1.0
 Focus,2016,10800,Manual,18218,Diesel,1.5
 Focus,2017,12700,Manual,25746,Diesel,1.5
 Focus,2018,11300,Manual,16617,Petrol,1.0
 Focus,2017,12500,Automatic,21697,Petrol,1.0
 Focus,2013,6000,Manual,50081,Petrol,1.0
 Focus,2018,11900,Manual,17144,Petrol,1.0
 Focus,2017,17500,Manual,22864,Petrol,2.0
 Focus,2018,13800,Manual,22889,Diesel,1.0
 Focus,2019,15988,Automatic,10853,Petrol,1.0
 Focus,2019,19000,Manual,4800,Petrol,1.5
 Focus,2018,11750,Manual,25465,Diesel,1.5
 Focus,2017,9725,Manual,18291,Diesel,1.5
 Focus,2016,9275,Manual,27355,Petrol,1.0
 Focus,2016,7000,Manual,94581,Petrol,1.5
 Focus,2015,7499,Automatic,67331,Petrol,1.6
 Focus,2016,12000,Automatic,80468,Diesel,2.0
 Focus,2015,6500,Manual,88220,Diesel,1.5
 Focus,2016,16250,Manual,19500,Petrol,2.0
 Focus,2016,13750,Manual,38000,Diesel,2.0
 Focus,2012,4499,Manual,93193,Petrol,1.6
 Focus,2017,12300,Manual,32333,Diesel,1.5
 Focus,2019,18500,Automatic,10000,Diesel,1.5
 Focus,2017,11000,Manual,31479,Diesel,1.5
 Focus,2015,8900,Manual,47393,Diesel,1.5
 Focus,2017,11700,Automatic,24775,Petrol,1.0
 Focus,2019,17700,Manual,1864,Petrol,1.0
 Focus,2017,13000,Manual,24484,Diesel,0.0
 Focus,2013,6250,Manual,53000,Petrol,1.6
 Focus,2019,15500,Manual,10000,Petrol,1.0
 Focus,2020,20000,Manual,100,Petrol,1.0
 Focus,2018,14500,Manual,9000,Petrol,1.5
 Focus,2018,13750,Manual,14000,Petrol,1.5
 Focus,2015,8750,Manual,41000,Diesel,1.5
 Focus,2014,13000,Manual,27000,Petrol,2.0
 Focus,2017,18900,Manual,16000,Petrol,2.0
 Focus,2018,13699,Manual,5342,Petrol,1.0
 Focus,2017,10280,Manual,12257,Diesel,1.5
 Focus,2015,9200,Manual,32000,Petrol,1.0
 Focus,2018,12989,Manual,9884,Petrol,1.0
 Focus,2017,12000,Manual,18116,Diesel,1.5
 Focus,2019,18000,Manual,5731,Petrol,1.0
 Focus,2018,12189,Manual,10283,Petrol,1.0
 Focus,2018,11589,Manual,17997,Petrol,1.0
 Focus,2009,1999,Manual,113492,Petrol,1.6
 Focus,2010,2499,Manual,87023,Diesel,1.6
 Focus,2009,2495,Manual,107000,Petrol,1.6
 Focus,2009,2995,Manual,98000,Diesel,1.8
 Focus,2012,4895,Manual,116000,Diesel,1.6
 Focus,2014,6995,Manual,52000,Diesel,1.6
 Focus,2018,14985,Manual,5400,Petrol,1.0
 Focus,2017,10799,Automatic,21693,Petrol,1.0
 Focus,2017,10499,Manual,41600,Diesel,1.5
 Focus,2017,8295,Manual,60030,Diesel,1.5
 Focus,2015,7695,Manual,50380,Diesel,1.5
 Focus,2018,10189,Manual,36347,Petrol,1.0
 Focus,2017,9989,Manual,16299,Diesel,1.5
 Focus,2017,16489,Manual,17155,Diesel,2.0
 Focus,2017,10289,Manual,20254,Diesel,1.5
 Focus,2017,10689,Manual,15337,Diesel,1.5
 Focus,2018,11989,Manual,29086,Diesel,1.5
 Focus,2013,4999,Manual,83772,Diesel,1.6
 Focus,2014,6295,Manual,66278,Petrol,1.0
 Focus,2013,5499,Manual,84000,Diesel,1.6
 Focus,2018,14400,Manual,16931,Diesel,1.5
 Focus,2019,18400,Manual,8230,Diesel,1.5
 Focus,2015,9000,Manual,33917,Petrol,1.0
 Focus,2014,7000,Manual,55090,Diesel,1.6
 Focus,2017,12300,Manual,14724,Petrol,1.0
 Focus,2018,12700,Manual,13198,Petrol,1.0
 Focus,2018,13289,Manual,13387,Diesel,1.5
 Focus,2015,7489,Manual,51864,Diesel,1.6
 Focus,2017,11689,Manual,14132,Diesel,1.5
 Focus,2019,24989,Manual,6760,Petrol,2.3
 Focus,2018,13989,Automatic,16064,Petrol,1.0
 Focus,2019,13989,Manual,14413,Petrol,1.0
 Focus,2018,14789,Manual,10444,Petrol,1.0
 Focus,2016,9388,Semi-Auto,32780,Diesel,1.5
 Focus,2016,11695,Manual,57420,Diesel,2.0
 Focus,2017,11490,Manual,19579,Petrol,1.0
 Focus,2015,9600,Manual,28258,Diesel,1.5
 Focus,2014,9000,Manual,32516,Diesel,1.6
 Focus,2017,12700,Manual,21388,Diesel,1.5
 Focus,2019,14200,Manual,20986,Diesel,1.5
 Focus,2015,8999,Manual,20300,Petrol,1.0
 Focus,2015,8599,Manual,26664,Diesel,1.5
 Focus,2016,9299,Manual,26805,Diesel,1.5
 Focus,2015,6499,Automatic,72000,Petrol,1.6
 Focus,2013,6995,Automatic,35850,Petrol,1.6
 Focus,2018,13445,Manual,19672,Petrol,1.0
 Focus,2019,13980,Manual,12632,Petrol,1.0
 Focus,2019,17990,Automatic,3289,Diesel,1.5
 Focus,2018,14990,Manual,1850,Petrol,1.0
 Focus,2017,10899,Automatic,13879,Petrol,1.0
 Focus,2018,14300,Manual,18883,Diesel,1.5
 Focus,2017,17600,Manual,16393,Petrol,2.0
 Focus,2018,13500,Manual,26159,Petrol,1.0
 Focus,2016,9300,Manual,26000,Petrol,1.0
 Focus,2019,16800,Automatic,2220,Diesel,1.5
 Focus,2017,17000,Manual,17510,Petrol,2.0
 Focus,2019,18500,Automatic,11716,Diesel,1.5
 Focus,2019,19300,Automatic,1592,Petrol,1.0
 Focus,2017,11000,Manual,12358,Petrol,1.0
 Focus,2017,12000,Manual,36851,Diesel,1.5
 Focus,2015,9199,Manual,45045,Diesel,1.5
 Focus,2014,7599,Manual,54672,Diesel,1.6
 Focus,2018,12699,Manual,8839,Petrol,1.0
 Focus,2017,12199,Manual,8600,Petrol,1.0
 Focus,2018,12610,Manual,26052,Petrol,1.0
 Focus,2015,10899,Manual,14929,Diesel,1.5
 Focus,2013,6729,Manual,71098,Diesel,1.6
 Focus,2016,9300,Manual,33547,Diesel,1.5
 Focus,2016,12000,Automatic,14436,Petrol,1.5
 Focus,2018,19795,Manual,8918,Petrol,2.0
 Focus,2015,8800,Manual,30731,Petrol,1.0
 Focus,2015,8250,Manual,62706,Diesel,1.5
 Focus,2019,16498,Manual,7866,Petrol,1.0
 Focus,2018,12350,Manual,9247,Petrol,1.0
 Focus,2017,10350,Manual,32299,Diesel,1.5
 Focus,2019,18295,Automatic,10677,Petrol,1.0
 Focus,2019,16495,Manual,6344,Petrol,1.0
 Focus,2016,8995,Manual,37867,Petrol,1.0
 Focus,2018,16995,Manual,7660,Petrol,1.0
 Focus,2015,8499,Manual,51879,Diesel,1.5
 Focus,2015,7295,Manual,83823,Diesel,1.5
 Focus,2019,18999,Manual,6696,Diesel,2.0
 Focus,2019,18999,Automatic,5572,Diesel,1.5
 Focus,2017,10000,Manual,26488,Diesel,1.5
 Focus,2016,7880,Manual,71661,Diesel,1.5
 Focus,2019,17995,Manual,2000,Petrol,1.0
 Focus,2017,10750,Manual,34000,Petrol,1.0
 Focus,2017,15750,Manual,43499,Diesel,2.0
 Focus,2019,17495,Manual,2808,Petrol,1.0
 Focus,2018,15250,Manual,6367,Petrol,1.0
 Focus,2019,17895,Manual,1696,Petrol,1.0
 Focus,2018,16995,Manual,9366,Petrol,1.0
 Focus,2019,18250,Automatic,9996,Diesel,1.5
 Focus,2014,7495,Manual,29352,Diesel,1.6
 Focus,2017,11595,Manual,25392,Petrol,1.0
 Focus,2013,4795,Manual,96000,Petrol,1.0
 Focus,2017,10697,Manual,22946,Diesel,1.5
 Focus,2014,5895,Manual,59306,Petrol,1.0
 Focus,2016,7195,Manual,71350,Diesel,1.5
 Focus,2015,7695,Manual,59260,Diesel,1.5
 Focus,2014,7983,Automatic,29390,Petrol,1.6
 Focus,2016,9920,Manual,34894,Petrol,1.0
 Focus,2018,17182,Manual,15672,Petrol,2.0
 Focus,2016,9099,Automatic,39191,Diesel,1.5
 Focus,2017,10499,Manual,19530,Petrol,1.0
 Focus,2017,15395,Manual,26908,Diesel,2.0
 Focus,2017,12295,Manual,13849,Diesel,1.5
 Focus,2010,2995,Manual,114000,Petrol,1.6
 Focus,2015,7299,Manual,66804,Diesel,1.5
 Focus,2016,22390,Manual,28794,Petrol,2.3
 Focus,2008,1699,Manual,121000,Petrol,1.8
 Focus,2009,1999,Manual,137000,Diesel,2.0
 Focus,2015,5795,Manual,105260,Petrol,1.0
 Focus,2016,8000,Automatic,61630,Diesel,1.5
 Focus,2013,5295,Manual,62420,Diesel,1.6
 Focus,2009,2991,Manual,89969,Petrol,1.6
 Focus,2008,1999,Manual,101000,Petrol,1.6
 Focus,2011,3499,Manual,84239,Petrol,1.8
 Focus,2015,6999,Manual,55336,Diesel,1.5
 Focus,2010,2799,Manual,100900,Petrol,1.6
 Focus,2018,11995,Manual,25000,Petrol,1.0
 Focus,2019,19999,Manual,3000,Petrol,0.0
 Focus,2018,12999,Manual,11000,Petrol,0.0
 Focus,2017,11850,Manual,15013,Diesel,1.5
 Focus,2016,9699,Manual,42330,Diesel,1.5
 Focus,2016,7299,Manual,88993,Diesel,1.5
 Focus,2014,8175,Manual,36008,Diesel,1.6
 Focus,2017,10499,Manual,29396,Diesel,1.5
 Focus,2018,18389,Manual,19000,Petrol,0.0
 Focus,2017,12975,Manual,11000,Petrol,0.0
 Focus,2015,9072,Manual,23000,Petrol,0.0
 Focus,2013,8999,Manual,34000,Petrol,0.0
 Focus,2015,9170,Manual,28000,Petrol,0.0
 Focus,2003,1575,Automatic,111000,Petrol,2.0
 Focus,2005,1575,Manual,90000,Petrol,1.6
 Focus,2011,4995,Manual,69000,Petrol,1.6
 Focus,2012,9799,Manual,54750,Petrol,2.0
 Focus,2016,15399,Manual,24717,Petrol,2.0
 Focus,2015,9999,Manual,13946,Diesel,1.5
 Focus,2018,12399,Manual,15420,Petrol,1.0
 Focus,2015,7099,Manual,74176,Diesel,1.5
 Focus,2011,9199,Manual,47304,Petrol,2.5
 Focus,2015,6475,Manual,80000,Diesel,1.5
 Focus,2014,6275,Manual,55000,Petrol,1.0
 Focus,2018,13231,Manual,11856,Petrol,1.0
 Focus,2016,15799,Manual,19750,Petrol,2.0
 Focus,2017,12612,Manual,8974,Petrol,1.0
 Focus,2019,17999,Automatic,3016,Diesel,2.0
 Focus,2011,4995,Manual,69000,Diesel,1.6
 Focus,2012,5495,Manual,76000,Diesel,1.6
 Focus,2014,5995,Semi-Auto,92000,Diesel,2.0
 Focus,2013,5490,Manual,65815,Diesel,1.6
 Focus,2015,6990,Manual,72160,Petrol,1.0
 Focus,2015,7475,Manual,50000,Petrol,1.0
 Focus,2013,3990,Manual,114000,Diesel,1.6
 Focus,2013,6995,Manual,53700,Petrol,1.6
 Focus,2017,11599,Manual,21618,Petrol,1.0
