model,year,price,transmission,mileage,fuelType,engineSize
 C Class,2017,17488,Automatic,29645,Petrol,2.0
 C Class,2017,18999,Automatic,35649,Diesel,2.1
 C Class,2018,16799,Automatic,29970,Petrol,2.0
 C Class,2015,10499,Automatic,79520,Diesel,2.1
 C Class,2016,19599,Automatic,38154,Hybrid,2.1
 C Class,2017,16999,Manual,12146,Diesel,1.6
 C Class,2012,9124,Automatic,60586,Diesel,2.1
 C Class,2016,15999,Automatic,44617,Diesel,2.1
 C Class,2018,27649,Automatic,6232,Diesel,2.0
 C Class,2018,23249,Automatic,8796,Petrol,1.5
 C Class,2019,20999,Semi-Auto,13467,Diesel,2.0
 C Class,2019,20999,Semi-Auto,13318,Diesel,2.0
 C Class,2018,25999,Automatic,10913,Diesel,2.1
 C Class,2016,19699,Semi-Auto,30611,Diesel,2.1
 C Class,2019,38999,Semi-Auto,3220,Petrol,3.0
 C Class,2019,27099,Semi-Auto,3598,Diesel,1.6
 C Class,2019,25999,Semi-Auto,14895,Diesel,2.0
 C Class,2019,24499,Semi-Auto,12902,Diesel,2.0
 C Class,2018,29199,Semi-Auto,4715,Diesel,2.0
 C Class,2016,19999,Semi-Auto,15000,Diesel,2.1
 C Class,2017,23999,Semi-Auto,21212,Diesel,2.1
 C Class,2019,32099,Semi-Auto,707,Petrol,2.0
 C Class,2019,28599,Semi-Auto,3889,Diesel,2.0
 C Class,2019,27199,Semi-Auto,930,Petrol,1.5
 C Class,2018,23400,Automatic,9861,Petrol,1.5
 C Class,2014,10999,Automatic,53386,Diesel,2.1
 C Class,2015,12000,Automatic,40005,Diesel,2.1
 C Class,2015,12000,Automatic,40005,Diesel,2.1
 C Class,2016,14499,Automatic,33036,Diesel,2.1
 C Class,2016,19450,Manual,17097,Diesel,2.1
 C Class,2018,15489,Manual,36000,Petrol,2.0
 C Class,2017,16489,Automatic,62480,Diesel,2.1
 C Class,2017,24948,Automatic,10597,Diesel,2.1
 C Class,2017,20988,Automatic,15072,Diesel,1.6
 C Class,2017,24998,Automatic,20118,Petrol,2.0
 C Class,2018,21498,Automatic,12123,Diesel,2.1
 C Class,2020,49998,Automatic,1000,Petrol,3.0
 C Class,2019,26998,Automatic,6000,Petrol,1.6
 C Class,2013,10190,Automatic,60841,Diesel,2.1
 C Class,2015,14900,Automatic,35553,Diesel,2.1
 C Class,2015,13854,Automatic,75306,Diesel,2.1
 C Class,2014,12295,Automatic,32391,Petrol,1.6
 C Class,2016,16000,Manual,39877,Diesel,1.6
 C Class,2016,14299,Manual,34246,Diesel,2.1
 C Class,2016,14499,Manual,11638,Diesel,2.1
 C Class,2017,18865,Automatic,15021,Diesel,2.1
 C Class,2013,10999,Automatic,49085,Diesel,2.1
 C Class,2016,18499,Automatic,28696,Hybrid,2.0
 C Class,2015,17130,Automatic,59549,Hybrid,2.1
 C Class,2013,21999,Automatic,41866,Petrol,6.2
 C Class,2016,16341,Automatic,61225,Hybrid,2.0
 C Class,2016,19499,Automatic,40313,Hybrid,2.0
 C Class,2016,21499,Automatic,26741,Diesel,2.1
 C Class,2016,15999,Automatic,59211,Hybrid,2.0
 C Class,2017,16958,Automatic,49243,Diesel,2.1
 C Class,2016,15999,Automatic,41614,Diesel,2.1
 C Class,2014,14999,Automatic,42256,Diesel,2.1
 C Class,2017,13499,Manual,23001,Petrol,2.0
 C Class,2015,12490,Manual,68600,Diesel,2.1
 C Class,2010,4990,Manual,97717,Petrol,1.6
 C Class,2013,9685,Automatic,76950,Diesel,2.1
 C Class,2018,17470,Automatic,22345,Diesel,1.6
 C Class,2010,4495,Automatic,106032,Petrol,1.8
 C Class,2017,17999,Automatic,49859,Hybrid,2.1
 C Class,2013,8751,Automatic,69493,Diesel,2.1
 C Class,2019,29499,Automatic,4443,Diesel,2.0
 C Class,2015,13999,Automatic,42492,Diesel,2.1
 C Class,2014,15399,Automatic,20047,Petrol,2.0
 C Class,2017,18999,Automatic,23555,Diesel,2.1
 C Class,2018,19949,Automatic,28059,Diesel,2.1
 C Class,2016,14649,Manual,40049,Diesel,1.6
 C Class,2014,10393,Automatic,140000,Diesel,2.1
 C Class,2015,10791,Manual,129000,Diesel,2.1
 C Class,2015,9791,Manual,90000,Diesel,2.1
 C Class,2015,11591,Manual,94000,Diesel,2.1
 C Class,2016,12392,Automatic,124000,Diesel,2.1
 C Class,2017,13392,Automatic,102000,Diesel,2.1
 C Class,2015,9793,Manual,113000,Diesel,2.1
 C Class,2016,11393,Automatic,128000,Diesel,2.1
 C Class,2015,8692,Manual,150000,Diesel,2.1
 C Class,2008,4295,Automatic,112455,Diesel,2.1
 C Class,2015,16395,Automatic,44086,Diesel,2.1
 C Class,2017,14670,Automatic,51406,Diesel,2.1
 C Class,2015,15970,Automatic,81423,Diesel,2.1
 C Class,2016,13490,Automatic,99217,Diesel,2.1
 C Class,2008,5780,Automatic,67979,Petrol,1.8
 C Class,2013,8950,Automatic,74157,Diesel,2.1
 C Class,2015,15604,Manual,31435,Diesel,2.1
 C Class,2014,11750,Automatic,47183,Diesel,2.1
 C Class,2012,7573,Manual,59512,Petrol,1.8
 C Class,2015,14999,Automatic,52500,Diesel,2.1
 C Class,2014,11999,Automatic,50416,Diesel,2.1
 C Class,2017,18728,Automatic,23683,Petrol,2.0
 C Class,2017,20200,Automatic,25449,Diesel,2.1
 C Class,2015,15800,Automatic,46959,Hybrid,2.1
 C Class,2017,15999,Automatic,24518,Diesel,2.1
 C Class,2015,9392,Manual,108000,Diesel,2.1
 C Class,2019,19999,Automatic,15024,Diesel,2.1
 C Class,2018,18699,Automatic,37763,Diesel,2.1
 C Class,2015,20000,Automatic,12050,Diesel,2.1
 C Class,2017,21499,Automatic,11136,Diesel,2.1
 C Class,2016,16499,Automatic,28392,Diesel,2.1
 C Class,2016,16326,Automatic,52819,Hybrid,2.0
 C Class,2018,20299,Automatic,11498,Diesel,2.1
 C Class,2016,17999,Automatic,42569,Diesel,2.1
 C Class,2014,15999,Automatic,31690,Diesel,2.1
 C Class,2018,24499,Automatic,11881,Diesel,2.1
 C Class,2019,29748,Automatic,8000,Diesel,2.0
 C Class,2019,31998,Automatic,4000,Diesel,2.0
 C Class,2019,29498,Automatic,1000,Petrol,1.5
 C Class,2019,24998,Automatic,2073,Petrol,1.5
 C Class,2019,27998,Automatic,5144,Diesel,2.0
 C Class,2017,21998,Automatic,30633,Diesel,2.1
 C Class,2016,19998,Automatic,40500,Hybrid,2.0
 C Class,2019,31248,Automatic,4000,Diesel,2.0
 C Class,2020,34498,Automatic,3000,Diesel,2.0
 C Class,2020,33998,Automatic,2000,Diesel,2.0
 C Class,2018,21691,Automatic,13910,Diesel,2.1
 C Class,2018,24991,Automatic,6001,Petrol,2.0
 C Class,2019,24992,Automatic,8238,Petrol,1.5
 C Class,2016,19900,Automatic,3000,Petrol,2.0
 C Class,2019,26291,Automatic,6084,Diesel,2.0
 C Class,2017,21291,Automatic,10398,Petrol,2.0
 C Class,2016,18291,Automatic,26401,Hybrid,2.1
 C Class,2020,19298,Manual,15754,Diesel,2.1
 C Class,2019,29998,Automatic,50,Petrol,1.5
 C Class,2018,21691,Automatic,3314,Petrol,1.5
 C Class,2020,33998,Automatic,2000,Diesel,2.0
 C Class,2019,24748,Automatic,13479,Petrol,1.5
 C Class,2018,19798,Automatic,38508,Diesel,2.1
 C Class,2017,19498,Automatic,27236,Diesel,2.1
 C Class,2017,18998,Automatic,42986,Diesel,2.1
 C Class,2017,16798,Automatic,37158,Diesel,2.1
 C Class,2017,21998,Automatic,19242,Diesel,2.1
 C Class,2019,22291,Automatic,5266,Petrol,1.5
 C Class,2017,18991,Automatic,34682,Diesel,2.1
 C Class,2019,29900,Automatic,2910,Petrol,1.5
 C Class,2015,15400,Automatic,56118,Diesel,2.1
 C Class,2020,41900,Automatic,1000,Petrol,3.0
 C Class,2016,20191,Automatic,47651,Diesel,2.1
 C Class,2016,40995,Automatic,30187,Petrol,4.0
 C Class,2016,15999,Automatic,37982,Petrol,2.0
 C Class,2017,20249,Automatic,22011,Diesel,2.1
 C Class,2017,15699,Automatic,33569,Petrol,2.0
 C Class,2019,27498,Automatic,41,Petrol,1.5
 C Class,2018,26998,Automatic,15000,Petrol,2.0
 C Class,2017,21498,Automatic,26145,Diesel,2.1
 C Class,2017,21489,Automatic,19878,Diesel,2.1
 C Class,2013,8799,Automatic,57172,Diesel,2.1
 C Class,2017,18999,Automatic,23637,Diesel,2.1
 C Class,2015,15899,Automatic,48361,Hybrid,2.0
 C Class,2016,13600,Automatic,71077,Diesel,2.1
 C Class,2017,20599,Automatic,17324,Diesel,2.1
 C Class,2017,16799,Automatic,20850,Diesel,1.6
 C Class,2012,9400,Automatic,50848,Petrol,1.8
 C Class,2016,18400,Automatic,23907,Diesel,2.1
 C Class,2017,18995,Automatic,23606,Hybrid,2.0
 C Class,2015,12295,Automatic,81940,Hybrid,2.1
 C Class,2015,10500,Manual,82230,Diesel,2.1
 C Class,2016,17699,Automatic,14183,Petrol,2.0
 C Class,2013,11499,Automatic,69900,Diesel,2.1
 C Class,2008,5999,Automatic,91000,Diesel,2.1
 C Class,2018,23995,Automatic,7200,Petrol,2.0
 C Class,2014,12495,Automatic,20000,Petrol,1.6
 C Class,2018,15999,Automatic,26930,Petrol,2.0
 C Class,2013,9000,Automatic,56544,Diesel,2.1
 C Class,2016,16000,Automatic,34972,Diesel,1.6
 C Class,2018,22900,Automatic,6200,Petrol,1.5
 C Class,2018,16999,Automatic,26329,Petrol,2.0
 C Class,2017,17249,Automatic,27814,Petrol,2.0
 C Class,2016,22900,Automatic,33821,Diesel,2.1
 C Class,2016,15679,Automatic,60619,Hybrid,2.0
 C Class,2017,14999,Automatic,40272,Diesel,2.1
 C Class,2016,19599,Automatic,33197,Diesel,2.1
 C Class,2012,7699,Automatic,80299,Diesel,2.1
 C Class,2019,27500,Automatic,650,Diesel,1.6
 C Class,2019,29498,Automatic,4885,Diesel,2.0
 C Class,2017,17900,Automatic,19828,Petrol,2.0
 C Class,2017,21900,Automatic,23665,Diesel,2.1
 C Class,2019,27400,Automatic,348,Diesel,2.0
 C Class,2019,22900,Automatic,9050,Petrol,1.6
 C Class,2020,39900,Automatic,600,Diesel,2.0
 C Class,2020,35900,Automatic,3000,Diesel,2.0
 C Class,2019,31400,Automatic,2200,Diesel,2.0
 C Class,2019,32900,Automatic,3000,Diesel,2.0
 C Class,2019,45900,Automatic,3500,Petrol,3.0
 C Class,2017,20988,Automatic,30728,Petrol,2.0
 C Class,2017,22400,Automatic,25000,Petrol,2.0
 C Class,2017,20700,Automatic,23434,Petrol,2.0
 C Class,2015,15400,Automatic,41000,Diesel,2.1
 C Class,2015,12900,Automatic,26501,Petrol,1.6
 C Class,2013,9700,Automatic,57801,Diesel,2.1
 C Class,2016,16200,Manual,23216,Diesel,1.6
 C Class,2015,10700,Automatic,62439,Diesel,2.1
 C Class,2016,17600,Automatic,19581,Petrol,2.0
 C Class,2016,15600,Manual,25997,Diesel,1.6
 C Class,2016,19300,Automatic,18903,Diesel,2.1
 C Class,2017,21000,Automatic,27566,Diesel,2.1
 C Class,2017,19000,Automatic,31176,Hybrid,2.0
 C Class,2017,18500,Automatic,36831,Diesel,2.1
 C Class,2015,19100,Automatic,12586,Hybrid,2.0
 C Class,2014,16300,Automatic,32613,Petrol,2.0
 C Class,2016,18300,Automatic,26239,Diesel,2.1
 C Class,2016,17800,Automatic,39379,Diesel,2.1
 C Class,2013,12000,Automatic,37236,Petrol,1.6
 C Class,2016,20000,Automatic,21425,Diesel,2.1
 C Class,2016,19000,Automatic,27574,Diesel,2.1
 C Class,2017,23700,Automatic,19832,Diesel,2.1
 C Class,2019,25900,Automatic,1100,Petrol,1.6
 C Class,2019,28900,Automatic,5250,Petrol,1.5
 C Class,2017,18691,Automatic,48618,Diesel,2.1
 C Class,2017,19991,Automatic,20843,Petrol,2.0
 C Class,2019,28991,Automatic,4000,Petrol,1.6
 C Class,2017,22691,Automatic,21210,Hybrid,2.0
 C Class,2015,18000,Automatic,35229,Petrol,2.0
 C Class,2017,21400,Automatic,26000,Diesel,2.1
 C Class,2017,25900,Automatic,15808,Diesel,2.1
 C Class,2017,17400,Automatic,41677,Diesel,2.1
 C Class,2017,19700,Manual,49365,Diesel,2.1
 C Class,2015,14800,Automatic,70000,Diesel,2.1
 C Class,2019,30900,Automatic,2776,Petrol,2.0
 C Class,2015,18798,Automatic,53829,Hybrid,2.1
 C Class,2015,18500,Automatic,30891,Diesel,2.1
 C Class,2017,15000,Manual,30528,Petrol,2.0
 C Class,2015,17700,Automatic,33430,Diesel,2.1
 C Class,2016,20000,Automatic,23676,Hybrid,2.0
 C Class,2017,20200,Automatic,16087,Hybrid,2.1
 C Class,2016,19000,Automatic,32743,Hybrid,2.0
 C Class,2015,14500,Automatic,32712,Diesel,2.1
 C Class,2014,16300,Automatic,30819,Petrol,2.0
 C Class,2016,19100,Automatic,49335,Diesel,2.1
 C Class,2015,15700,Automatic,36078,Diesel,2.1
 C Class,2016,18300,Automatic,34295,Hybrid,2.0
 C Class,2015,18700,Automatic,39004,Diesel,2.1
 C Class,2016,15400,Automatic,41899,Diesel,2.1
 C Class,2019,23200,Automatic,7000,Petrol,1.6
 C Class,2019,29900,Automatic,6000,Petrol,2.0
 C Class,2019,29900,Automatic,1000,Diesel,2.0
 C Class,2016,18000,Automatic,40267,Hybrid,2.0
 C Class,2014,12500,Automatic,50364,Diesel,2.1
 C Class,2016,14000,Automatic,44263,Diesel,2.1
 C Class,2017,19600,Manual,39480,Diesel,2.1
 C Class,2016,18600,Automatic,24836,Diesel,1.6
 C Class,2019,24400,Automatic,6000,Diesel,1.6
 C Class,2019,23900,Automatic,6000,Petrol,1.5
 C Class,2019,23400,Automatic,8000,Petrol,1.5
 C Class,2019,28900,Automatic,6000,Petrol,2.0
 C Class,2019,28800,Automatic,6000,Petrol,2.0
 C Class,2018,46900,Automatic,1977,Petrol,4.0
 C Class,2015,15695,Automatic,60185,Diesel,2.1
 C Class,2017,24495,Automatic,14200,Diesel,2.1
 C Class,2017,16000,Automatic,72400,Diesel,2.1
 C Class,2016,13500,Automatic,93620,Diesel,2.1
 C Class,2016,13295,Automatic,90980,Hybrid,2.0
 C Class,2016,16000,Automatic,67490,Hybrid,2.0
 C Class,2015,16000,Automatic,18263,Petrol,2.0
 C Class,2018,19900,Automatic,20000,Petrol,2.0
 C Class,2016,20200,Automatic,16957,Petrol,2.0
 C Class,2017,21400,Automatic,54500,Diesel,2.1
 C Class,2016,17900,Automatic,25522,Petrol,2.0
 C Class,2015,16700,Automatic,35125,Diesel,2.1
 C Class,2015,12795,Automatic,101480,Diesel,2.1
 C Class,2020,33900,Automatic,6000,Petrol,1.5
 C Class,2020,41900,Automatic,6000,Diesel,2.0
 C Class,2019,31900,Automatic,6000,Diesel,2.0
 C Class,2018,25748,Automatic,11626,Diesel,2.1
 C Class,2016,17900,Automatic,31000,Petrol,2.0
 C Class,2017,19900,Automatic,40000,Diesel,2.1
 C Class,2019,21400,Automatic,6000,Petrol,1.5
 C Class,2019,24400,Automatic,10000,Petrol,1.5
 C Class,2016,18600,Automatic,29173,Diesel,2.1
 C Class,2016,20100,Automatic,16662,Hybrid,2.0
 C Class,2017,20800,Automatic,23063,Diesel,2.1
 C Class,2016,18000,Automatic,18406,Diesel,2.1
 C Class,2015,11990,Manual,75920,Diesel,2.1
 C Class,2019,59998,Automatic,3405,Petrol,4.0
 C Class,2020,61995,Automatic,20,Petrol,4.0
 C Class,2019,35248,Automatic,2645,Petrol,1.5
 C Class,2019,60298,Automatic,25,Petrol,4.0
 C Class,2019,36248,Automatic,1100,Diesel,2.0
 C Class,2019,35298,Automatic,1894,Diesel,2.0
 C Class,2016,17999,Automatic,32475,Diesel,2.1
 C Class,2014,15700,Automatic,33865,Diesel,2.1
 C Class,2017,20499,Automatic,12040,Hybrid,2.0
 C Class,2017,18399,Automatic,22167,Hybrid,2.0
 C Class,2013,11499,Automatic,40490,Diesel,2.1
 C Class,2015,16699,Automatic,40786,Diesel,1.6
 C Class,2015,14313,Automatic,50211,Diesel,2.1
 C Class,2016,14999,Automatic,40814,Diesel,1.6
 C Class,2015,13699,Automatic,41000,Diesel,2.1
 C Class,2015,14899,Automatic,73127,Diesel,2.1
 C Class,2018,19699,Automatic,23842,Diesel,2.1
 C Class,2015,13599,Automatic,35977,Petrol,2.0
 C Class,2015,12499,Automatic,67795,Diesel,2.1
 C Class,2014,13799,Automatic,62588,Diesel,2.1
 C Class,2019,40298,Automatic,1568,Diesel,2.0
 C Class,2016,18745,Automatic,26344,Diesel,2.1
 C Class,2018,25748,Automatic,5454,Diesel,2.1
 C Class,2018,26748,Automatic,17970,Diesel,2.1
 C Class,2019,32298,Automatic,4040,Petrol,1.6
 C Class,2015,14298,Manual,36643,Petrol,2.0
 C Class,2017,25248,Automatic,24003,Petrol,2.0
 C Class,2018,28298,Automatic,13500,Diesel,2.1
 C Class,2017,25998,Automatic,26914,Petrol,2.0
 C Class,2015,18298,Automatic,25000,Hybrid,2.0
 C Class,2015,15499,Manual,36103,Diesel,2.1
 C Class,2015,13799,Manual,69261,Diesel,2.1
 C Class,2015,17699,Automatic,56546,Hybrid,2.1
 C Class,2018,19999,Automatic,9705,Diesel,2.1
 C Class,2015,14695,Automatic,53279,Diesel,2.1
 C Class,2016,16822,Automatic,42402,Hybrid,2.0
 C Class,2016,13391,Manual,58858,Diesel,1.6
 C Class,2012,8450,Automatic,86663,Petrol,1.6
 C Class,2012,9799,Automatic,55685,Diesel,2.1
 C Class,2016,17950,Automatic,41050,Diesel,2.1
 C Class,2017,16750,Automatic,33000,Diesel,2.1
 C Class,2013,8980,Manual,60000,Diesel,2.1
 C Class,2016,16799,Automatic,38785,Diesel,2.1
 C Class,2014,10999,Automatic,54097,Diesel,2.1
 C Class,2015,18999,Automatic,9793,Diesel,1.6
 C Class,2015,14999,Automatic,34278,Diesel,2.1
 C Class,2016,17999,Automatic,42271,Diesel,2.1
 C Class,2014,16699,Automatic,39807,Diesel,2.1
 C Class,2016,19999,Automatic,23905,Diesel,2.1
 C Class,2012,10999,Automatic,41239,Petrol,1.6
 C Class,2017,15652,Automatic,20418,Diesel,2.1
 C Class,2016,16699,Automatic,26544,Diesel,2.1
 C Class,2017,19347,Automatic,21032,Hybrid,2.0
 C Class,2019,28991,Automatic,12583,Diesel,2.0
 C Class,2017,21491,Automatic,21980,Diesel,2.1
 C Class,2018,21991,Automatic,12767,Diesel,2.1
 C Class,2018,16800,Automatic,30726,Diesel,2.1
 C Class,2012,10899,Automatic,49029,Diesel,2.1
 C Class,2014,14786,Automatic,41701,Diesel,2.1
 C Class,2014,10822,Automatic,70824,Diesel,2.1
 C Class,2015,13195,Automatic,51344,Diesel,2.1
 C Class,2012,7999,Automatic,67200,Diesel,2.1
 C Class,2016,14000,Automatic,83990,Hybrid,2.1
 C Class,2014,11795,Manual,92840,Diesel,2.1
 C Class,2015,11295,Manual,114970,Diesel,2.1
 C Class,2016,14000,Automatic,81960,Hybrid,2.0
 C Class,2016,12295,Automatic,113770,Hybrid,2.0
 C Class,2015,13000,Automatic,78070,Diesel,2.1
 C Class,2014,10500,Manual,91430,Diesel,2.1
 C Class,2016,14999,Automatic,41358,Diesel,2.1
 C Class,2016,18499,Automatic,23953,Diesel,2.1
 C Class,2017,16499,Manual,21985,Diesel,1.6
 C Class,2016,18108,Automatic,41864,Diesel,2.1
 C Class,2015,18999,Automatic,22499,Diesel,2.1
 C Class,2015,16499,Automatic,33707,Diesel,2.1
 C Class,2018,18999,Automatic,31708,Diesel,2.1
 C Class,2015,18199,Automatic,33720,Diesel,2.1
 C Class,2011,7999,Manual,64000,Petrol,1.8
 C Class,2015,16679,Automatic,35592,Diesel,2.1
 C Class,2018,19999,Automatic,24564,Diesel,2.1
 C Class,2016,16449,Automatic,27268,Diesel,2.1
 C Class,2016,17779,Manual,17757,Petrol,2.0
 C Class,2016,14739,Manual,15664,Petrol,2.0
 C Class,2011,7449,Automatic,80268,Diesel,2.1
 C Class,2017,19199,Automatic,45960,Hybrid,2.0
 C Class,2018,19399,Automatic,9047,Diesel,2.1
 C Class,2019,24899,Automatic,7137,Petrol,1.5
 C Class,2018,19999,Automatic,25396,Diesel,2.1
 C Class,2018,18998,Automatic,15000,Diesel,2.1
 C Class,2019,26998,Automatic,8024,Petrol,1.6
 C Class,2014,13498,Automatic,28759,Diesel,2.1
 C Class,2016,13000,Automatic,82590,Diesel,2.1
 C Class,2015,13999,Automatic,79779,Hybrid,2.0
 C Class,2018,22995,Automatic,19044,Hybrid,2.0
 C Class,2015,11695,Manual,103820,Diesel,2.1
 C Class,2016,14795,Automatic,99470,Diesel,2.1
 C Class,2016,15000,Automatic,85040,Hybrid,2.0
 C Class,2015,12995,Automatic,131790,Hybrid,2.1
 C Class,2016,16562,Automatic,49126,Hybrid,2.0
 C Class,2012,9850,Automatic,51737,Petrol,1.8
 C Class,2011,8894,Automatic,61242,Petrol,1.8
 C Class,2017,17750,Automatic,26904,Hybrid,2.0
 C Class,2018,18599,Automatic,32854,Diesel,2.1
 C Class,2016,15499,Automatic,38748,Diesel,2.1
 C Class,2016,13195,Automatic,102580,Diesel,2.1
 C Class,2015,14000,Automatic,73960,Diesel,2.1
 C Class,2016,12195,Automatic,94440,Diesel,2.1
 C Class,2016,11000,Manual,100950,Diesel,2.1
 C Class,2016,15000,Automatic,66950,Hybrid,2.0
 C Class,2015,13000,Manual,69930,Diesel,1.6
 C Class,2015,11500,Automatic,101540,Diesel,2.1
 C Class,2015,10795,Automatic,136760,Hybrid,2.1
 C Class,2015,13295,Automatic,87980,Hybrid,2.0
 C Class,2014,8999,Automatic,85699,Diesel,2.1
 C Class,2015,12299,Manual,73227,Petrol,2.0
 C Class,2018,20299,Automatic,9562,Diesel,2.1
 C Class,2015,12599,Manual,50299,Diesel,1.6
 C Class,2015,17299,Automatic,25758,Hybrid,2.1
 C Class,2018,19799,Automatic,20173,Diesel,2.1
 C Class,2016,13999,Manual,28960,Diesel,1.6
 C Class,2019,17999,Automatic,9683,Petrol,1.5
 C Class,2016,16879,Automatic,74252,Hybrid,2.0
 C Class,2015,14370,Automatic,49468,Diesel,2.1
 C Class,2013,10699,Automatic,57062,Diesel,2.1
 C Class,2007,5995,Semi-Auto,62000,Diesel,2.1
 C Class,2010,5975,Automatic,90000,Diesel,2.1
 C Class,2008,5875,Automatic,70000,Petrol,1.8
 C Class,2014,16450,Automatic,41000,Diesel,2.1
 C Class,2017,20995,Automatic,32664,Petrol,2.0
 C Class,2014,14750,Manual,57062,Diesel,0.0
 C Class,2005,2575,Automatic,66000,Diesel,2.1
 C Class,2015,15995,Automatic,52000,Diesel,2.1
 C Class,2017,20980,Automatic,10951,Hybrid,2.1
 C Class,2015,10795,Manual,73770,Diesel,2.1
 C Class,2018,24999,Automatic,9695,Diesel,2.0
 C Class,2016,23299,Automatic,24735,Diesel,2.1
 C Class,2015,10799,Manual,76157,Petrol,2.0
 C Class,2018,19499,Automatic,10493,Diesel,2.1
 C Class,2018,21999,Automatic,36926,Diesel,2.0
 C Class,2014,14199,Automatic,49241,Diesel,2.1
 C Class,2015,14819,Automatic,47012,Diesel,2.1
 C Class,2013,11999,Automatic,25525,Petrol,1.6
 C Class,2016,13499,Manual,55154,Diesel,1.6
 C Class,2016,19999,Automatic,30497,Hybrid,2.0
 C Class,2016,15199,Automatic,47360,Diesel,2.1
 C Class,2016,19799,Manual,16225,Petrol,2.0
 C Class,2015,14699,Automatic,69037,Hybrid,2.1
 C Class,2016,17699,Automatic,32044,Diesel,2.1
 C Class,2016,18399,Automatic,45250,Diesel,2.1
 C Class,2017,19399,Automatic,47053,Diesel,2.1
 C Class,2015,12800,Automatic,70804,Diesel,2.1
 C Class,2018,21199,Automatic,10815,Diesel,2.1
 C Class,2016,16250,Automatic,23196,Diesel,1.6
 C Class,2018,17450,Automatic,21936,Petrol,2.0
 C Class,2019,26995,Automatic,10765,Diesel,2.0
 C Class,2017,21995,Automatic,17413,Diesel,2.1
 C Class,2016,15391,Manual,9578,Diesel,2.1
 C Class,2014,11999,Automatic,46931,Diesel,2.1
 C Class,2015,18199,Automatic,24352,Diesel,2.1
 C Class,2015,16999,Automatic,55978,Diesel,2.1
 C Class,2017,19199,Automatic,26538,Hybrid,2.0
 C Class,2013,8099,Automatic,86136,Diesel,2.1
 C Class,2015,19995,Automatic,57900,Diesel,2.1
 C Class,2018,19999,Automatic,16663,Diesel,2.1
 C Class,2012,8299,Automatic,72005,Diesel,2.1
 C Class,2017,20999,Automatic,5338,Hybrid,2.0
 C Class,2017,20999,Automatic,18888,Hybrid,2.0
 C Class,2016,15339,Automatic,67267,Hybrid,2.0
 C Class,2016,17979,Automatic,47448,Hybrid,2.0
 C Class,2015,11689,Manual,76472,Diesel,2.1
 C Class,2018,18819,Automatic,30772,Diesel,2.1
 C Class,2018,19399,Automatic,22078,Diesel,2.1
 C Class,2010,4294,Manual,137291,Diesel,2.1
 C Class,2010,6994,Automatic,58535,Diesel,2.1
 C Class,2015,16975,Automatic,42000,Diesel,2.1
 C Class,2015,12750,Automatic,29000,Petrol,1.6
 C Class,2016,19999,Automatic,19299,Hybrid,2.0
 C Class,2018,19999,Automatic,34008,Diesel,2.1
 C Class,2016,12459,Automatic,93948,Diesel,2.1
 C Class,2014,10699,Automatic,50179,Diesel,2.1
 C Class,2017,17599,Automatic,50212,Diesel,1.6
 C Class,2018,22199,Automatic,22027,Diesel,2.0
 C Class,2018,17999,Automatic,38169,Diesel,2.1
 C Class,2016,11999,Manual,65548,Diesel,1.6
 C Class,2006,3200,Automatic,86000,Petrol,3.5
 C Class,2017,16999,Automatic,33368,Diesel,2.1
 C Class,2017,14999,Manual,47106,Diesel,1.6
 C Class,2013,10199,Manual,58654,Diesel,2.1
 C Class,2016,14799,Manual,38764,Diesel,2.1
 C Class,2016,19349,Automatic,33608,Diesel,2.1
 C Class,2018,18799,Automatic,28848,Diesel,2.1
 C Class,2017,31750,Automatic,18075,Petrol,3.0
 C Class,2017,19899,Automatic,52160,Hybrid,2.1
 C Class,2016,14999,Automatic,59243,Diesel,2.1
 C Class,2014,14399,Automatic,73598,Diesel,2.1
 C Class,2018,22899,Automatic,10346,Petrol,2.0
 C Class,2014,10995,Automatic,68000,Diesel,1.8
 C Class,2017,21399,Automatic,26213,Diesel,2.1
 C Class,2016,13295,Automatic,86620,Hybrid,2.0
 C Class,2002,1495,Automatic,13800,Diesel,2.7
 C Class,2018,18999,Automatic,16834,Diesel,2.1
 C Class,2018,18799,Automatic,20090,Diesel,2.1
 C Class,2018,18899,Automatic,21315,Diesel,2.1
 C Class,2018,17999,Automatic,14632,Diesel,1.6
 C Class,2016,15699,Automatic,30173,Diesel,2.1
 C Class,2016,16899,Automatic,59290,Hybrid,2.0
 C Class,2017,18299,Automatic,50216,Hybrid,2.0
 C Class,2016,16499,Automatic,22525,Diesel,1.6
 C Class,2015,16729,Automatic,30701,Diesel,2.1
 C Class,2015,16299,Automatic,25958,Diesel,2.1
 C Class,2018,19980,Automatic,17973,Diesel,2.1
 C Class,2015,15980,Automatic,41267,Diesel,2.1
 C Class,2018,34680,Automatic,13500,Petrol,3.0
 C Class,2015,14795,Automatic,109050,Hybrid,2.1
 C Class,2016,10500,Manual,117760,Diesel,2.1
 C Class,2017,15000,Automatic,54700,Hybrid,2.1
 C Class,2016,15000,Automatic,76200,Diesel,2.1
 C Class,2015,13362,Automatic,74044,Diesel,2.1
 C Class,2007,5995,Automatic,50500,Petrol,1.8
 C Class,2016,15475,Automatic,49846,Diesel,2.1
 C Class,2002,1295,Automatic,82700,Diesel,2.7
 C Class,2012,8495,Automatic,51122,Diesel,2.2
